product,category,feature,quantile_tail,hi_minus_low_future10,min_day_edge,stable_same_sign_days,high_count,low_count
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,microprice_edge,0.7,0.10164424799448524,0.027204245061255516,3,29466,29477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,microprice_edge,0.75,0.10164424799448524,0.027204245061255516,3,29466,29477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,microprice_edge,0.7999999999999999,0.10164424799448524,0.027204245061255516,3,29466,29477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,microprice_edge,0.85,0.10164424799448524,0.027204245061255516,3,29466,29477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,microprice_edge,0.9,0.10164424799448524,0.027204245061255516,3,29466,29477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,microprice_edge,0.95,0.10164424799448524,0.027204245061255516,3,29466,29477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.05,3.8197596795727637,0.26768415319762084,3,1498,1498
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.1,1.5410684474123537,-1.4276451469920466,2,2995,2995
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.15,0.591273374888691,-2.04409925507883,1,4492,4492
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.2,0.3612456169644348,-2.468856405549109,1,5989,5989
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.25,0.5231765963131179,-2.6541295470348474,1,7486,7486
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.3,0.8636313035734164,-2.135925858887171,1,8983,8983
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.35,0.5120229007633587,-1.3481530829105886,1,10480,10480
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.39999999999999997,0.24931117976120887,-2.0724004200281843,1,11977,11977
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.44999999999999996,0.16561525901736673,-2.2128002317534623,1,13474,13474
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.49999999999999994,0.14218794549683578,-1.900367196551266,1,14972,14971
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.5499999999999999,0.13549699435302687,-1.8058927288588906,1,16469,16469
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.6,0.16620282756317484,-1.3730142144117246,1,17966,17966
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.65,0.27570261521861994,-0.7254259611827485,1,19463,19463
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.7,0.3701335877862595,-0.9148516621650307,1,20960,20960
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.75,0.17439996437636385,-0.884290987518739,1,22457,22457
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.7999999999999999,0.09031894464390078,-0.6175242163004346,1,23954,23954
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.85,0.10435739263683153,-0.3668091891171983,1,25451,25451
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.9,0.1712743060709514,-0.160051689526165,2,26948,26948
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,roll_z_50,0.95,0.20116013359114082,0.019983349425814145,3,28445,28445
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.05,2.195762976781067,-1.6271437994722957,2,1536,1537
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.1,2.526459354926155,-0.23128123498151254,2,3065,3033
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.15,2.704214709541647,-0.11976285804006015,2,4502,4634
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.2,1.9514084254514221,0.10716013560579227,3,6027,6029
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.25,2.4379483505360984,0.9923113775430086,3,7505,7719
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.3,2.2976221537893284,1.295470605728901,3,9064,9042
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.35,2.0291771323839396,0.7453351142503858,3,10609,10635
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.39999999999999997,1.9411535915794509,0.7868158729680597,3,12074,12050
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.44999999999999996,1.64568404658745,0.7867675833631746,3,13498,13518
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.49999999999999994,1.4037127511018117,0.5576821010141022,3,15298,14998
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.5499999999999999,1.4400279313451767,0.6817570245042697,3,16776,16604
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.6,1.341359995170058,0.5585142298741512,3,18206,18039
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.65,1.0786494659252726,0.41125008938616947,3,19626,19639
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.7,0.9495911854785092,0.4828567766444749,3,21063,21040
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.75,0.7108360746080016,0.19311887436887432,3,22509,22557
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.7999999999999999,0.49869655147668346,0.03996111369660382,3,24047,24174
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.85,0.4480013491202304,-0.02466277311878673,2,25499,25642
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.9,0.27248493764791215,-0.037604680311116745,2,27004,27025
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,past_mid_diff_5,0.95,0.11366629786103277,-0.04726989079563171,2,28485,28461
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.05,-0.7272675736110132,0.44734477536597683,0,2264,4706
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.1,-1.0405936949326604,-8.036450143962753,2,8179,4706
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.15,-1.0405936949326604,-8.036450143962753,2,8179,4706
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.2,-0.03516609779564028,-7.382624760122588,2,8179,15140
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.25,-0.03516609779564028,-7.382624760122588,2,8179,15140
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.3,0.30581669310753035,-0.9594085557372165,2,14830,15140
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.35,0.30581669310753035,-0.9594085557372165,2,14830,15140
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.39999999999999997,0.30581669310753035,-0.9594085557372165,2,14830,15140
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.44999999999999996,0.30581669310753035,-0.9594085557372165,2,14830,15140
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.49999999999999994,-0.007769185930262212,-0.6937967152765454,1,25264,15140
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.5499999999999999,-0.2290938186986169,-1.9172216046088257,2,25264,21791
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.6,-0.2290938186986169,-1.9172216046088257,2,25264,21791
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.65,-0.2290938186986169,-1.9172216046088257,2,25264,21791
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.7,-0.2290938186986169,-1.9172216046088257,2,25264,21791
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.75,-0.14873169461147895,-0.5081574021394044,2,25264,27706
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.7999999999999999,-0.14873169461147895,-0.5081574021394044,2,25264,27706
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.85,-0.022229473582069614,-0.13976377952755903,1,28692,27706
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.9,-0.022229473582069614,-0.13976377952755903,1,28692,27706
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,spread,0.95,-0.10258120291069917,-0.21230003566736744,2,28692,29345
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.05,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.1,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.15,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.2,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.25,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.3,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.35,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.39999999999999997,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.44999999999999996,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.49999999999999994,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.5499999999999999,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.6,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.65,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.7,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.75,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.7999999999999999,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.85,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.9,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,top_imbalance,0.95,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.05,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.1,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.15,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.2,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.25,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.3,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.35,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.39999999999999997,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.44999999999999996,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.49999999999999994,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.5499999999999999,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.6,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.65,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.7,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.75,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.7999999999999999,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.85,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.9,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,microprice_edge,0.95,0.1301093048556603,0.12314307929801394,3,29466,29477
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.05,-1.6552069425901201,-9.95564437071111,2,1498,1498
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.1,0.011352253756260422,-7.900769350140859,2,2995,2995
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.15,-0.9128450578806768,-7.3136482859891645,1,4492,4492
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.2,-0.9191016864251127,-6.872263778739085,1,5989,5989
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.25,-0.8039006144803633,-6.133115336929305,1,7486,7486
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.3,-0.7826449961037516,-5.768219364148492,1,8983,8983
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.35,-0.428530534351145,-5.1196720477687245,1,10480,10480
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.39999999999999997,-0.1978375219170076,-4.925869889916074,1,11977,11977
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.44999999999999996,0.04100489832269555,-4.409325667071778,2,13474,13474
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.49999999999999994,0.17292036890700416,-3.973771611075959,2,14972,14971
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.5499999999999999,0.033547877831076565,-3.565912539837802,2,16469,16469
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.6,-0.13188801068685296,-3.21229631071688,1,17966,17966
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.65,-0.23074551713507682,-2.6658280579521394,1,19463,19463
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.7,-0.33542461832061066,-2.361826146071746,1,20960,20960
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.75,-0.2679788039364118,-1.9286448047728548,1,22457,22457
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.7999999999999999,-0.22979460632879684,-1.5933476635265131,1,23954,23954
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.85,-0.16111351223920475,-1.1928851063834418,1,25451,25451
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.9,0.001261689179159864,-0.796107011108276,2,26948,26948
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,roll_z_50,0.95,-0.08716821937071542,-0.4659636546278032,2,28445,28445
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.05,0.13894791683244279,-4.395062374368298,1,1574,1517
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.1,-1.0332824197971457,-4.672557328015952,2,3082,3121
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.15,-1.6137864093860823,-5.354997379930838,1,4496,4588
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.2,-1.5967559429450517,-4.184817292846114,3,5997,6182
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.25,-1.326076040270199,-3.622268579586684,2,7540,7764
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.3,-1.0453061685921472,-2.787165019024447,2,9138,9075
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.35,-0.9839782416176686,-2.5409318505134832,2,10581,10486
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.39999999999999997,-1.000906832348483,-2.5316516718502213,2,12036,12095
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.44999999999999996,-0.869778813550621,-2.3030240308006906,2,13611,13503
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.49999999999999994,-0.7598188403627982,-2.068731946616732,2,15185,15125
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.5499999999999999,-0.7281233010338419,-1.8890868933728648,2,16769,16714
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.6,-0.6581387940664145,-1.6738084456232614,2,18024,18241
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.65,-0.5323611818169895,-1.2823581863802151,2,19793,19681
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.7,-0.5121248587394106,-1.2828319299300806,3,21199,21115
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.75,-0.4961123818326377,-1.2803676349764888,2,22472,22540
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.7999999999999999,-0.38998789082464835,-1.0168346285116927,3,24050,24093
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.85,-0.30976542752702646,-0.9016832960602734,2,25468,25659
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.9,-0.12872436712267393,-0.4700582689649616,2,26997,27041
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,past_mid_diff_5,0.95,-0.00477455772440756,-0.22481996865467246,2,28481,28474
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.05,-3.5820834784134346,-6.549513350835627,3,8979,2468
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.1,-2.336639668158102,-4.4787730204319045,3,8979,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.15,-2.336639668158102,-4.4787730204319045,3,8979,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.2,-2.336639668158102,-4.4787730204319045,3,8979,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.25,-2.336639668158102,-4.4787730204319045,3,8979,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.3,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.35,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.39999999999999997,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.44999999999999996,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.49999999999999994,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.5499999999999999,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.6,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.65,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.7,-0.8746434042652083,-1.3289536533414867,3,27502,20991
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.75,-0.22427900385568417,-0.3537454241570137,3,27502,29621
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,spread,0.7999999999999999,-0.22427900385568417,-0.3537454241570137,3,27502,29621
