product,category,horizon,imbalance_corr,microprice_corr,z50_corr,past5_corr
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,50,0.0018687929899333644,0.001756609958212505,-0.05088413409519744,-0.03810532956055876
PANEL_1X2,PANEL,1,0.0487194478978536,0.04815617525982837,-0.002720938770036606,-0.004771213860441144
PANEL_1X2,PANEL,5,0.02253119874966935,0.019697851511151283,-0.001669007446231366,0.005128102422684643
PANEL_1X2,PANEL,10,0.024497083452363712,0.02502076405248268,0.0019055410049761766,0.0034181728267204683
PANEL_1X2,PANEL,25,0.0072194663877783866,0.007677872222584371,-0.010587390501638679,0.008359140294860195
PANEL_1X2,PANEL,50,0.012450501514194889,0.01347988900330234,0.001488584657837407,0.009401407070614584
PANEL_1X4,PANEL,1,0.0321042050180131,0.025135471844572894,-0.006196931154402399,-0.011225681490811257
PANEL_1X4,PANEL,5,0.010216618679885096,0.006338785614608209,0.005193800612323322,-0.009052710687786153
PANEL_1X4,PANEL,10,-0.0013756786167967527,-0.0051919615292373425,0.022698839483201203,-0.0006701487511089932
PANEL_1X4,PANEL,25,0.0012057517774475364,-0.001929729667612204,0.053705647028956895,0.013752324836113775
PANEL_1X4,PANEL,50,0.012916211878272698,0.00992670583923692,0.07030627775555459,0.02616246429302565
PANEL_2X2,PANEL,1,0.01527322795572958,0.007161510902880807,0.011211825414597578,-0.0020489276000010418
PANEL_2X2,PANEL,5,0.010087507215879045,0.009058248926326612,-0.004536923992393563,-0.015394348320273605
PANEL_2X2,PANEL,10,0.006881171762591208,0.004746167507395308,0.015005791410592922,0.00841044830561858
PANEL_2X2,PANEL,25,0.008645249321905614,0.008372362295870605,0.02050003097697672,0.017034643942370323
PANEL_2X2,PANEL,50,0.019639651235824323,0.014779727593980801,-0.014890079502008408,0.0010100191370162929
PANEL_2X4,PANEL,1,0.035157623653458425,0.0337665538146755,-0.00660941153479354,-0.015229315135905743
PANEL_2X4,PANEL,5,0.010504496716386948,0.010088930475366275,-0.013437910124136752,-0.012860547818005037
PANEL_2X4,PANEL,10,0.016234662303932716,0.017203704638851652,-0.003940742566234189,0.0037757757309189247
PANEL_2X4,PANEL,25,0.016358712827120946,0.015613133012548824,0.004155207198133714,-0.0029805851254136257
PANEL_2X4,PANEL,50,0.01905244966528765,0.01800993178005782,-0.0035546802716742276,-0.013646879465650604
PANEL_4X4,PANEL,1,0.02351497761649921,0.016914478490100616,-0.011998271601738804,-0.008255670761829984
PANEL_4X4,PANEL,5,0.012969733349133651,0.013937400830929116,0.0052924596608811434,0.011017866100977963
PANEL_4X4,PANEL,10,0.014409454355493607,0.013600904066588464,0.002810356939859366,-0.007111805801362491
PANEL_4X4,PANEL,25,0.020488346490860464,0.017422981230047947,0.016091939310218826,0.0012527894166344659
PANEL_4X4,PANEL,50,-0.005768863580331211,-0.0063073777752366755,0.02015912978408607,0.0072959241544482125
PEBBLES_L,PEBBLES,1,0.03570290013272263,0.03550779418947365,-0.00038531863829241756,0.011149932912425515
PEBBLES_L,PEBBLES,5,0.01915772767004825,0.018548929874543457,-0.026227184424731268,-0.011506946222175761
PEBBLES_L,PEBBLES,10,-0.0036096853572660063,-0.004205164790735617,-0.035110825244986946,-0.029555545971064457
PEBBLES_L,PEBBLES,25,-0.008214945192682553,-0.009141753909336154,-0.025470499566003207,-0.016002865746387287
PEBBLES_L,PEBBLES,50,0.013430364049484125,0.011181260753097493,-0.030666777419947378,-0.006899159667998784
PEBBLES_M,PEBBLES,1,0.040051183620129896,0.039841916846478066,-0.006549576171478721,-0.01126128217091046
PEBBLES_M,PEBBLES,5,0.016087733093232904,0.015043756851785507,-0.0022148481079192297,0.003789039911936147
PEBBLES_M,PEBBLES,10,0.006008794998380837,0.004608690173914978,-0.004358418455196784,0.014959717516142728
PEBBLES_M,PEBBLES,25,0.012764872254120879,0.010642213083553079,-0.037934483459202674,-0.018835603941441213
PEBBLES_M,PEBBLES,50,0.00916070574450018,0.007298609103584918,-0.01480535000683939,-0.01129597981508023
PEBBLES_S,PEBBLES,1,0.022083828583424857,0.019725822105245417,0.018362136807912797,0.002807277996229659
PEBBLES_S,PEBBLES,5,0.01855558449686143,0.020104049170681985,0.007929713588060805,0.00033604375417170247
PEBBLES_S,PEBBLES,10,0.02237976596595714,0.02219496440036149,0.01638725131780799,0.00570362855530777
PEBBLES_S,PEBBLES,25,-0.005195200153714229,-0.004735776267695453,0.012061307202029319,0.01240566866412588
PEBBLES_S,PEBBLES,50,-0.009148253758194521,-0.007992788554246642,0.0024802973200751736,-0.006300586636050896
PEBBLES_XL,PEBBLES,1,0.029993114761533334,0.028917782721531216,0.007669927654963919,0.019541054117400668
PEBBLES_XL,PEBBLES,5,0.01603968012534442,0.014218073818402482,-0.0060980887306142165,0.021970389002431097
PEBBLES_XL,PEBBLES,10,0.022097715062560325,0.022236883320767623,-0.022190984005040566,0.004769610302309832
PEBBLES_XL,PEBBLES,25,-0.0009629291891632512,-0.00029472217763720375,-0.04741408766022358,-0.00448635968690727
PEBBLES_XL,PEBBLES,50,-0.008228255008461112,-0.008247778814278921,-0.04592151790946115,-0.008918478703595377
PEBBLES_XS,PEBBLES,1,0.016198723563581652,0.010428678858579385,-0.00836156776783931,0.009465668092674299
PEBBLES_XS,PEBBLES,5,-0.007874577934245815,-0.008968514018140916,-0.019041071729955183,0.010928131490501205
PEBBLES_XS,PEBBLES,10,0.0016657313579298348,0.0027428386981602593,-0.033001737902398735,-0.01564952592893837
PEBBLES_XS,PEBBLES,25,0.0029018295037026415,0.0038864514096149895,-0.03384031502081481,-0.019199640365129354
PEBBLES_XS,PEBBLES,50,0.006740540684390468,0.005714320286418392,-0.017274103248187848,-0.006405239513062372
ROBOT_DISHES,ROBOT,1,0.0026029761541744695,0.000892999711721923,-0.13322235168140856,-0.25689515697226495
ROBOT_DISHES,ROBOT,5,0.004788027970374681,0.001988590993422524,-0.10789056765637184,-0.2196609323666029
ROBOT_DISHES,ROBOT,10,0.009533277678509896,0.006338124964270626,-0.10668555830321849,-0.18784924600066147
ROBOT_DISHES,ROBOT,25,-0.011725720361952748,-0.013463421620914327,-0.05953808879778861,-0.131611383464558
ROBOT_DISHES,ROBOT,50,-0.009005907220032923,-0.008816675762531345,-0.039570300634508386,-0.09488081499489057
ROBOT_IRONING,ROBOT,1,0.031748093155134875,0.030847838524921217,-0.05094738413209194,-0.08122192093748853
ROBOT_IRONING,ROBOT,5,0.02351875285398961,0.022427202126885468,-0.03598047507371651,-0.04743595657986584
ROBOT_IRONING,ROBOT,10,-0.0025736337967946325,-0.004737641890664601,-0.019652661552903714,-0.02487465669442412
ROBOT_IRONING,ROBOT,25,0.005781174383126031,0.005373534960791964,-0.03176092374354571,-0.02583310633588125
ROBOT_IRONING,ROBOT,50,0.010917306623666096,0.009853754516609338,-0.035084016165037944,-0.025721622999815827
ROBOT_LAUNDRY,ROBOT,1,0.016803730189874654,0.014156218045697277,0.015500667669454344,0.007831628875413717
ROBOT_LAUNDRY,ROBOT,5,0.012332151166967061,0.010715023733802552,0.013736308841643903,0.009269180475729567
ROBOT_LAUNDRY,ROBOT,10,0.01754785607703889,0.017260965559943893,0.007939264011587432,-0.002278898757808382
ROBOT_LAUNDRY,ROBOT,25,0.00657313343188788,0.004972643830999327,-0.018321967726384714,0.019095787390571457
ROBOT_LAUNDRY,ROBOT,50,0.018348804960438184,0.019529712237903837,-0.019618064821034297,-0.006343827572752954
ROBOT_MOPPING,ROBOT,1,0.016784106132942764,0.012095217068404948,-0.013023182201163523,-0.018055723761339505
ROBOT_MOPPING,ROBOT,5,0.009974352571067024,0.00909516117735169,-0.005228862577872572,-0.017114843755567998
ROBOT_MOPPING,ROBOT,10,0.005193904222955119,0.00617201215672832,-0.0022411819164386824,-0.017790005104754036
ROBOT_MOPPING,ROBOT,25,0.012454918356480186,0.011881192484514667,-0.0012799625028395236,-0.003039184963401419
ROBOT_MOPPING,ROBOT,50,0.007567467111906814,0.00804965598938687,-0.002553395858279704,-0.005100363427197285
ROBOT_VACUUMING,ROBOT,1,0.028389566262610993,0.02482811221440647,-0.013726431431327178,-0.006128089601126239
ROBOT_VACUUMING,ROBOT,5,0.030293166973722356,0.027114469402383625,-0.01631455499362628,-0.00020817474590844066
ROBOT_VACUUMING,ROBOT,10,-0.004638292322011734,-0.008006756328330962,-0.026080989192925057,-0.014500645009425116
ROBOT_VACUUMING,ROBOT,25,0.0006927216570344074,-0.000449514278148298,-0.015560422852653397,-0.011269250640086324
ROBOT_VACUUMING,ROBOT,50,0.004330659601790766,0.0035062885734538753,-0.009979151425368529,-0.0014317174848058384
SLEEP_POD_COTTON,SLEEP_POD,1,0.05083420677767443,0.052765392631746226,-0.008477936064516191,-0.014055129043217218
SLEEP_POD_COTTON,SLEEP_POD,5,0.02713389734515287,0.028653717057270052,0.02882006592865019,0.00616194535249775
SLEEP_POD_COTTON,SLEEP_POD,10,0.029196423049194366,0.02779103787879345,0.016500148922900918,-0.001398355469249795
SLEEP_POD_COTTON,SLEEP_POD,25,0.029749719734644225,0.029749827311876274,0.037101291394786726,-0.0011834577178949166
SLEEP_POD_COTTON,SLEEP_POD,50,0.021482908921454845,0.021838038866031837,0.02954660400141096,0.013963533710387324
SLEEP_POD_LAMB_WOOL,SLEEP_POD,1,0.03310323384979143,0.03301015391288092,0.013415947034224763,0.0024657046171937327
SLEEP_POD_LAMB_WOOL,SLEEP_POD,5,0.019959042467328932,0.018271857324834908,0.024707987995612336,0.003821892579275071
SLEEP_POD_LAMB_WOOL,SLEEP_POD,10,0.018252134063609576,0.018500501075170928,0.0323836153325171,0.013305671849947832
SLEEP_POD_LAMB_WOOL,SLEEP_POD,25,0.005275073329592807,0.006513294080068673,0.04805368706928817,0.02561149996473412
SLEEP_POD_LAMB_WOOL,SLEEP_POD,50,0.0025368685671601885,0.001824688243779419,0.055817304405032984,0.0266878560853277
SLEEP_POD_NYLON,SLEEP_POD,1,0.03685214563371667,0.020407986656593918,0.001421516577754929,0.00017996131712998137
SLEEP_POD_NYLON,SLEEP_POD,5,0.012161920472953346,0.007984375931323213,-0.01046999339602906,-0.013509738990597266
SLEEP_POD_NYLON,SLEEP_POD,10,0.019763537423116116,0.01488128446351866,-0.0024942266631848265,0.001956099781830494
SLEEP_POD_NYLON,SLEEP_POD,25,0.008676419393776053,0.004758314209733654,-0.015499835408078257,-0.005083744159502352
SLEEP_POD_NYLON,SLEEP_POD,50,0.015171906505355806,0.017695084009278522,-0.012865147928359294,-0.007465068833738346
SLEEP_POD_POLYESTER,SLEEP_POD,1,0.0387617282436172,0.03529808883553548,-0.0050981849740586345,0.002114478650272842
SLEEP_POD_POLYESTER,SLEEP_POD,5,0.02006226890852486,0.02119405568054235,-0.004856605893056945,0.0028759068675873883
SLEEP_POD_POLYESTER,SLEEP_POD,10,0.0002762915293093998,0.0015376784498032444,-0.013788669505176664,-8.728851098431093e-05
SLEEP_POD_POLYESTER,SLEEP_POD,25,0.0016379536442536291,0.004718763470963155,-0.021436559189356042,-0.005655863432243319
SLEEP_POD_POLYESTER,SLEEP_POD,50,-0.007658650439981228,-0.007482037801045714,-0.018759361618831235,-0.009851133962964546
SLEEP_POD_SUEDE,SLEEP_POD,1,0.033360639684414606,0.031131959347934224,0.0019677080374947897,0.00982287112396223
SLEEP_POD_SUEDE,SLEEP_POD,5,0.02252264759964565,0.019415176957248433,0.0001578463271788271,0.0030414204034981
SLEEP_POD_SUEDE,SLEEP_POD,10,-0.0040500495594343565,-0.0024655171217576937,-0.015431915894131867,-0.01791692161038817
SLEEP_POD_SUEDE,SLEEP_POD,25,0.013588578291690358,0.01411846556082208,-0.008936619184166023,-0.00706975590028328
SLEEP_POD_SUEDE,SLEEP_POD,50,0.0035745920038751586,0.005680186107007732,-0.014280265953479634,-0.004189660584996956
SNACKPACK_CHOCOLATE,SNACKPACK,1,0.11281286789678421,0.11253747532818197,0.0031374089768922233,-0.009411855509371245
SNACKPACK_CHOCOLATE,SNACKPACK,5,0.04455083086455359,0.043692737949744015,0.008503552279797107,-0.009696820271876818
SNACKPACK_CHOCOLATE,SNACKPACK,10,0.04189435165647959,0.04132595177269344,0.004918909526257788,-0.00289573715108454
SNACKPACK_CHOCOLATE,SNACKPACK,25,0.022241541919804694,0.021661169049821873,0.0070343533864437365,0.003334250691830601
SNACKPACK_CHOCOLATE,SNACKPACK,50,0.008782174450240536,0.00880017317252839,0.008442640382881197,0.009626055026514554
SNACKPACK_PISTACHIO,SNACKPACK,1,0.14385065733945776,0.14284198727113978,-0.01639513374843904,0.0020531758847011855
SNACKPACK_PISTACHIO,SNACKPACK,5,0.05737966991878089,0.05706155044370244,-0.029902453252990673,-0.004892494464555641
SNACKPACK_PISTACHIO,SNACKPACK,10,0.03838683676150637,0.03763844929475471,-0.04448640330066323,-0.005085140122401319
SNACKPACK_PISTACHIO,SNACKPACK,25,0.020650498786534077,0.018869002945631753,-0.04860735808618238,-0.01578041998540606
SNACKPACK_PISTACHIO,SNACKPACK,50,0.02709483193437595,0.026173458413455548,-0.052637235211976836,-0.018238088839346217
SNACKPACK_RASPBERRY,SNACKPACK,1,0.10389752353519187,0.1029901545697888,-0.011011628650468442,-0.004019679625182984
SNACKPACK_RASPBERRY,SNACKPACK,5,0.03009224838380283,0.03137544046099166,-0.011914557825263235,0.013739773521329091
SNACKPACK_RASPBERRY,SNACKPACK,10,0.030200469943162535,0.031422057583606056,-0.033098701989389426,-0.011884756976378252
SNACKPACK_RASPBERRY,SNACKPACK,25,0.01818466222884876,0.01941779022332261,-0.03948840292885685,-0.02876636343254436
SNACKPACK_RASPBERRY,SNACKPACK,50,0.016542112002256838,0.016847839710821724,-0.038467327357340354,-0.017879404587453938
SNACKPACK_STRAWBERRY,SNACKPACK,1,0.09620496949110278,0.09542640234158059,0.0005620604523951114,0.02081332318006056
SNACKPACK_STRAWBERRY,SNACKPACK,5,0.03286980109427133,0.03282392236878703,-0.021289387222632166,0.0006205616952114309
SNACKPACK_STRAWBERRY,SNACKPACK,10,0.03504276649234976,0.03673558342989081,-0.04128001974643104,-0.02097949173789224
SNACKPACK_STRAWBERRY,SNACKPACK,25,0.014308082084179781,0.014020477584964684,-0.03903818148212443,-0.0281694906431028
SNACKPACK_STRAWBERRY,SNACKPACK,50,0.011822843330251829,0.011933436790425921,-0.04579770354416264,-0.021565023484983667
SNACKPACK_VANILLA,SNACKPACK,1,0.0996539615998214,0.09902989284993537,-0.007012086953809697,-0.014124027943379976
SNACKPACK_VANILLA,SNACKPACK,5,0.052456480766316926,0.05275879751683648,0.010750810884352728,-0.007530816113714822
SNACKPACK_VANILLA,SNACKPACK,10,0.018149603922629765,0.019910261143375997,0.026752239888187486,0.01658678783252708
SNACKPACK_VANILLA,SNACKPACK,25,0.02813415433880649,0.028579585735888684,0.016275759644132772,0.015079343328727611
SNACKPACK_VANILLA,SNACKPACK,50,0.024282254616085512,0.024132753295824982,0.013351644017355632,0.01808867674314646
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,1,0.03940393003951267,0.030300064431012453,-0.0050250829667741964,0.0015041372622196616
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,5,0.008738097943771325,0.0028847484657160945,0.003050742662179619,0.012494676290472375
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,10,-0.002563123464589374,-0.005215392278561709,-0.006891566143288172,-0.002859663212096381
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,25,0.0046058672379908246,0.0006831430475973971,-0.006009414338090202,-0.005369921066236925
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,50,-0.010278589316580504,-0.013646900013689272,-0.025718013837112908,-0.016961997180962245
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,1,0.034461770243054066,0.02890177631233335,-0.001026886587761533,-0.005410709918048758
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,5,0.022275287252380208,0.015327794057244106,-0.012214747442249414,-0.021335470303304266
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,10,0.0009877069239307686,-0.0036235446712326565,0.003473678195605723,-0.00910479675237616
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,25,0.024521815094259488,0.02164191088864719,-0.017187808605883374,-0.011737578449779226
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,50,0.01531767422240427,0.013468163889926724,-0.028544538539661272,-0.021254234907805727
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,1,0.013883500486870051,0.005598059869471266,0.018161829989807553,0.01389108905851386
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,5,0.009577962467213614,0.007561252095273909,-0.014096715083132226,-0.010938699728687981
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,10,0.010780255679369138,0.005532208627009525,-0.016562833483616625,-0.006126942146267982
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,25,0.017744248853262225,0.016753982370432796,-0.023999512082842116,-0.008917918674313184
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,50,0.021862731328464946,0.01609104104725775,-0.027859142058377574,-0.006499785543652146
TRANSLATOR_SPACE_GRAY,TRANSLATOR,1,0.040174057516055135,0.03440840032879904,-0.010970301233601674,-0.00969105057251042
