product,category,horizon,feature,bucket,future_mean,count,future_std
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,microprice_edge,4.0,2.54125,2400.0,41.105707711219154
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,roll_z_50,0.0,2.2729166666666667,2400.0,36.76620670726366
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,roll_z_50,1.0,2.0260416666666665,2400.0,36.536160817304804
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,roll_z_50,2.0,1.28625,2400.0,36.035745686385106
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,roll_z_50,3.0,2.256666666666667,2400.0,36.37819726251683
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,roll_z_50,4.0,1.6470833333333332,2400.0,36.57333208889718
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,past_mid_diff_5,0.0,1.2745833333333334,2400.0,36.802635115883135
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,past_mid_diff_5,1.0,1.5333333333333334,2400.0,36.324344977871505
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,past_mid_diff_5,2.0,2.2183333333333333,2400.0,36.368528996204745
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,past_mid_diff_5,3.0,1.9110416666666667,2400.0,35.79912612310423
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,10,past_mid_diff_5,4.0,2.5516666666666667,2400.0,36.98288076260664
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,top_imbalance,0.0,3.6477083333333336,2400.0,51.005810453711504
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,top_imbalance,1.0,5.373958333333333,2400.0,54.75558874403657
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,top_imbalance,2.0,-3.7666666666666666,2400.0,57.70040319711254
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,top_imbalance,3.0,10.976666666666667,2400.0,59.99679786277171
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,top_imbalance,4.0,3.319375,2400.0,65.79347653395219
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,multi_imbalance,0.0,3.530625,2400.0,50.65218258979407
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,multi_imbalance,1.0,5.216666666666667,2400.0,54.93247146024711
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,multi_imbalance,2.0,-3.7202083333333333,2400.0,57.60027365900499
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,multi_imbalance,3.0,10.804375,2400.0,60.14384731081477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,multi_imbalance,4.0,3.7195833333333335,2400.0,65.90142979617528
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,microprice_edge,0.0,3.6477083333333336,2400.0,51.005810453711504
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,microprice_edge,1.0,5.373958333333333,2400.0,54.75558874403657
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,microprice_edge,2.0,-3.7666666666666666,2400.0,57.70040319711254
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,microprice_edge,3.0,10.976666666666667,2400.0,59.99679786277171
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,microprice_edge,4.0,3.319375,2400.0,65.79347653395219
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,roll_z_50,0.0,2.806875,2400.0,59.48285098147818
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,roll_z_50,1.0,8.01,2400.0,58.71767382007894
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,roll_z_50,2.0,4.362291666666667,2400.0,56.4525967555829
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,roll_z_50,3.0,1.616875,2400.0,56.434502299909305
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,roll_z_50,4.0,2.755,2400.0,59.88672244163977
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,past_mid_diff_5,0.0,3.4089583333333335,2400.0,58.951870130032226
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,past_mid_diff_5,1.0,2.879375,2400.0,57.74814815818116
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,past_mid_diff_5,2.0,5.160833333333334,2400.0,57.40042910552015
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,past_mid_diff_5,3.0,4.324375,2400.0,57.29859601671457
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,25,past_mid_diff_5,4.0,3.7775,2400.0,59.81470514552851
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,top_imbalance,0.0,6.133958333333333,2400.0,72.77366794023472
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,top_imbalance,1.0,8.67625,2400.0,78.9876506571501
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,top_imbalance,2.0,-5.098125,2400.0,84.55820660908552
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,top_imbalance,3.0,19.42,2400.0,79.88910389022715
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,top_imbalance,4.0,8.399375,2400.0,92.71893965733597
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,multi_imbalance,0.0,7.445416666666667,2400.0,73.27387952914673
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,multi_imbalance,1.0,9.697083333333333,2400.0,77.49553572529373
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,multi_imbalance,2.0,-7.149791666666666,2400.0,84.54585639789889
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,multi_imbalance,3.0,19.75125,2400.0,79.81034207981477
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,multi_imbalance,4.0,7.7875,2400.0,93.31191250767466
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,microprice_edge,0.0,6.133958333333333,2400.0,72.77366794023472
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,microprice_edge,1.0,8.67625,2400.0,78.9876506571501
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,microprice_edge,2.0,-5.098125,2400.0,84.55820660908552
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,microprice_edge,3.0,19.42,2400.0,79.88910389022715
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,microprice_edge,4.0,8.399375,2400.0,92.71893965733597
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,roll_z_50,0.0,7.15,2400.0,83.67616073260001
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,roll_z_50,1.0,9.765,2400.0,83.1915956331727
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,roll_z_50,2.0,7.998541666666667,2400.0,82.08458956248396
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,roll_z_50,3.0,8.8775,2400.0,79.30045987660017
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,roll_z_50,4.0,3.7404166666666665,2400.0,83.65808377597764
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,past_mid_diff_5,0.0,7.900625,2400.0,82.77022904774574
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,past_mid_diff_5,1.0,8.354375,2400.0,82.93805815072754
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,past_mid_diff_5,2.0,9.134583333333333,2400.0,82.59647441822621
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,past_mid_diff_5,3.0,7.734375,2400.0,82.05751882688372
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,50,past_mid_diff_5,4.0,4.4075,2400.0,81.67477485390721
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,top_imbalance,0.0,-0.298125,2400.0,9.86831683638103
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,top_imbalance,1.0,0.29083333333333333,2400.0,10.217078982359734
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,top_imbalance,2.0,-0.11291666666666667,2400.0,10.480601974622035
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,top_imbalance,3.0,-0.06791666666666667,2400.0,10.817827781437959
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,top_imbalance,4.0,0.3622916666666667,2400.0,10.146863148850391
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,multi_imbalance,0.0,0.21458333333333332,2400.0,9.869996758259798
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,multi_imbalance,1.0,0.28,2400.0,10.213586893554103
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,multi_imbalance,2.0,-0.10208333333333333,2400.0,10.47651633770157
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,multi_imbalance,3.0,-0.109375,2400.0,10.82469616797682
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,multi_imbalance,4.0,-0.10895833333333334,2400.0,10.153690930628548
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,microprice_edge,0.0,-0.298125,2400.0,9.86831683638103
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,microprice_edge,1.0,0.29083333333333333,2400.0,10.217078982359734
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,microprice_edge,2.0,-0.11291666666666667,2400.0,10.480601974622035
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,microprice_edge,3.0,-0.06791666666666667,2400.0,10.817827781437959
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,microprice_edge,4.0,0.3622916666666667,2400.0,10.146863148850391
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,roll_z_50,0.0,-0.173125,2400.0,10.44852438194545
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,roll_z_50,1.0,-0.055625,2400.0,10.200886034604856
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,roll_z_50,2.0,0.24145833333333333,2400.0,10.227922061802513
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,roll_z_50,3.0,0.3202083333333333,2400.0,10.438562989645694
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,roll_z_50,4.0,-0.15875,2400.0,10.242017525309427
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,past_mid_diff_5,0.0,-0.048541666666666664,2400.0,10.27087479568851
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,past_mid_diff_5,1.0,0.21520833333333333,2400.0,10.246189928128505
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,past_mid_diff_5,2.0,0.04583333333333333,2400.0,10.299424265331753
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,past_mid_diff_5,3.0,-0.09541666666666666,2400.0,10.42753532472802
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,1,past_mid_diff_5,4.0,0.05708333333333333,2400.0,10.323360470205666
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,top_imbalance,0.0,-0.24166666666666667,2400.0,22.266764678014308
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,top_imbalance,1.0,0.086875,2400.0,23.06344563632315
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,top_imbalance,2.0,0.34020833333333333,2400.0,23.35263917680001
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,top_imbalance,3.0,-0.921875,2400.0,24.25585365775282
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,top_imbalance,4.0,0.37583333333333335,2400.0,22.131470808307046
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,multi_imbalance,0.0,0.420625,2400.0,22.47421874402845
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,multi_imbalance,1.0,0.07958333333333334,2400.0,23.051673648939897
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,multi_imbalance,2.0,0.33458333333333334,2400.0,23.368460890586846
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,multi_imbalance,3.0,-0.8852083333333334,2400.0,24.285844875471746
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,multi_imbalance,4.0,-0.3102083333333333,2400.0,21.883004876294684
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,microprice_edge,0.0,-0.24166666666666667,2400.0,22.266764678014308
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,microprice_edge,1.0,0.086875,2400.0,23.06344563632315
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,microprice_edge,2.0,0.34020833333333333,2400.0,23.35263917680001
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,microprice_edge,3.0,-0.921875,2400.0,24.25585365775282
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,microprice_edge,4.0,0.37583333333333335,2400.0,22.131470808307046
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,roll_z_50,0.0,0.25104166666666666,2400.0,23.210371413236903
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,roll_z_50,1.0,0.19875,2400.0,22.762023434154653
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,roll_z_50,2.0,-0.2916666666666667,2400.0,22.96767517835695
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,roll_z_50,3.0,0.27416666666666667,2400.0,22.797302612185344
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,roll_z_50,4.0,-0.7929166666666667,2400.0,23.397538371101124
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,past_mid_diff_5,0.0,-0.08333333333333333,2400.0,22.557382095635013
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,past_mid_diff_5,1.0,0.14,2400.0,22.7632253172638
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,past_mid_diff_5,2.0,-0.7445833333333334,2400.0,23.49739397879338
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,past_mid_diff_5,3.0,0.0775,2400.0,23.35102920255709
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,5,past_mid_diff_5,4.0,0.24979166666666666,2400.0,22.96412828634208
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,top_imbalance,0.0,-0.39729166666666665,2400.0,31.936518240573534
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,top_imbalance,1.0,0.38916666666666666,2400.0,31.844188184125784
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,top_imbalance,2.0,1.225,2400.0,33.477095502766936
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,top_imbalance,3.0,0.18895833333333334,2400.0,34.259069609656855
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,top_imbalance,4.0,0.5354166666666667,2400.0,31.097752865069086
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,multi_imbalance,0.0,0.335,2400.0,31.79412305666031
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,multi_imbalance,1.0,0.3572916666666667,2400.0,31.957247730877157
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,multi_imbalance,2.0,1.16875,2400.0,33.43452259984856
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,multi_imbalance,3.0,0.046875,2400.0,34.12489917754569
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,multi_imbalance,4.0,0.03333333333333333,2400.0,31.32856332628306
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,microprice_edge,0.0,-0.39729166666666665,2400.0,31.936518240573534
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,microprice_edge,1.0,0.38916666666666666,2400.0,31.844188184125784
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,microprice_edge,2.0,1.225,2400.0,33.477095502766936
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,microprice_edge,3.0,0.18895833333333334,2400.0,34.259069609656855
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,microprice_edge,4.0,0.5354166666666667,2400.0,31.097752865069086
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,roll_z_50,0.0,0.445625,2400.0,33.02105101214759
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,roll_z_50,1.0,0.8339583333333334,2400.0,31.987717672033238
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,roll_z_50,2.0,0.5883333333333334,2400.0,32.116446588124106
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,roll_z_50,3.0,0.8954166666666666,2400.0,32.33738133475795
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,roll_z_50,4.0,-0.8220833333333334,2400.0,33.228023007046154
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,past_mid_diff_5,0.0,1.5854166666666667,2400.0,31.879174702846562
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,past_mid_diff_5,1.0,0.8995833333333333,2400.0,33.02414138107463
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,past_mid_diff_5,2.0,0.8770833333333333,2400.0,31.906747458523025
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10,past_mid_diff_5,3.0,-0.8010416666666667,2400.0,32.935805710336126
