product,category,feature,mean_coef,same_sign_days,coef_abs_mean
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,mid_diff_1,-0.7206737783350454,3,0.7206737783350454
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,past_mid_diff_10,1.2358091794108752,3,1.2358091794108752
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,past_mid_diff_5,-1.5591681045593913,3,1.5591681045593913
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,roll_z_100,0.731523393609146,1,1.7096107035432928
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,roll_z_25,4.320198347104962,3,4.320198347104962
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,roll_z_250,1.247980260009559,2,1.7295317126387462
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,roll_z_50,-4.991809164116287,3,4.991809164116287
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,spread,-0.5969915887662217,3,0.5969915887662217
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,top_imbalance,-1.9711323413243471,3,1.9711323413243471
MICROCHIP_CIRCLE,MICROCHIP,microprice_edge,-1.5724053959577615,3,1.5724053959577615
MICROCHIP_CIRCLE,MICROCHIP,mid_diff_1,0.08989028324369604,2,0.25243996979247635
MICROCHIP_CIRCLE,MICROCHIP,past_mid_diff_10,-0.29267617417395103,2,0.32371296528367616
MICROCHIP_CIRCLE,MICROCHIP,past_mid_diff_5,0.5761263678079458,2,0.7229318323193085
MICROCHIP_CIRCLE,MICROCHIP,roll_z_100,0.4964441587082924,2,1.6430678458722816
MICROCHIP_CIRCLE,MICROCHIP,roll_z_25,-0.8908030589193179,2,1.021587781598882
MICROCHIP_CIRCLE,MICROCHIP,roll_z_250,-0.2221769227215077,1,0.47321197465427906
MICROCHIP_CIRCLE,MICROCHIP,roll_z_50,-0.29820711869805966,2,1.5942079545143273
MICROCHIP_CIRCLE,MICROCHIP,spread,-0.5572886604797714,3,0.5572886604797714
MICROCHIP_CIRCLE,MICROCHIP,top_imbalance,1.781449509270051,3,1.781449509270051
MICROCHIP_OVAL,MICROCHIP,microprice_edge,-0.8080714853006379,3,0.8080714853006379
MICROCHIP_OVAL,MICROCHIP,mid_diff_1,-0.004146080646194944,1,0.43945297317136317
MICROCHIP_OVAL,MICROCHIP,past_mid_diff_10,-1.7341277638681938,2,1.9091450492232926
MICROCHIP_OVAL,MICROCHIP,past_mid_diff_5,0.9852809877658947,3,0.9852809877658947
MICROCHIP_OVAL,MICROCHIP,roll_z_100,2.8330966188334323,3,2.8330966188334323
MICROCHIP_OVAL,MICROCHIP,roll_z_25,-1.0540016987207357,2,1.8909040276285405
MICROCHIP_OVAL,MICROCHIP,roll_z_250,-0.7020399493770766,2,1.862476634267909
MICROCHIP_OVAL,MICROCHIP,roll_z_50,-1.179246031914663,3,1.179246031914663
MICROCHIP_OVAL,MICROCHIP,spread,-0.39274602387330604,3,0.39274602387330604
MICROCHIP_OVAL,MICROCHIP,top_imbalance,0.39543272135409296,2,0.45912428965130075
MICROCHIP_RECTANGLE,MICROCHIP,microprice_edge,0.580243328983849,2,2.443126809448886
MICROCHIP_RECTANGLE,MICROCHIP,mid_diff_1,-0.7402777200177648,3,0.7402777200177648
MICROCHIP_RECTANGLE,MICROCHIP,past_mid_diff_10,-0.8245642360475655,2,1.178217188696373
MICROCHIP_RECTANGLE,MICROCHIP,past_mid_diff_5,0.6758201264511937,3,0.6758201264511937
MICROCHIP_RECTANGLE,MICROCHIP,roll_z_100,2.329145660009411,3,2.329145660009411
MICROCHIP_RECTANGLE,MICROCHIP,roll_z_25,3.442362371842177,3,3.442362371842177
MICROCHIP_RECTANGLE,MICROCHIP,roll_z_250,-2.039755156126421,3,2.039755156126421
MICROCHIP_RECTANGLE,MICROCHIP,roll_z_50,-3.366613397454406,3,3.366613397454406
MICROCHIP_RECTANGLE,MICROCHIP,spread,-1.055387820607532,3,1.055387820607532
MICROCHIP_RECTANGLE,MICROCHIP,top_imbalance,0.5676780951126089,1,2.0486468817495367
MICROCHIP_SQUARE,MICROCHIP,microprice_edge,0.3364174164009379,1,2.056668025213113
MICROCHIP_SQUARE,MICROCHIP,mid_diff_1,0.610268405182584,2,0.6843276023641188
MICROCHIP_SQUARE,MICROCHIP,past_mid_diff_10,-1.74940644224857,3,1.74940644224857
MICROCHIP_SQUARE,MICROCHIP,past_mid_diff_5,-0.8288843732328957,2,0.8633327930376732
MICROCHIP_SQUARE,MICROCHIP,roll_z_100,2.0524057039725996,2,4.1240698811458785
MICROCHIP_SQUARE,MICROCHIP,roll_z_25,1.9468167742471774,3,1.9468167742471774
MICROCHIP_SQUARE,MICROCHIP,roll_z_250,-2.204166384419461,3,2.204166384419461
MICROCHIP_SQUARE,MICROCHIP,roll_z_50,-0.5107700902769884,2,3.094629278969281
MICROCHIP_SQUARE,MICROCHIP,spread,-0.7995174520412786,3,0.7995174520412786
MICROCHIP_SQUARE,MICROCHIP,top_imbalance,-0.2741026634004155,1,1.9812421371513445
MICROCHIP_TRIANGLE,MICROCHIP,microprice_edge,0.516087676110776,2,0.8032117098100396
MICROCHIP_TRIANGLE,MICROCHIP,mid_diff_1,-0.6026596193045998,3,0.6026596193045998
MICROCHIP_TRIANGLE,MICROCHIP,past_mid_diff_10,-0.10550624538355173,2,0.4351883595254766
MICROCHIP_TRIANGLE,MICROCHIP,past_mid_diff_5,-1.3485202529291804,3,1.3485202529291804
MICROCHIP_TRIANGLE,MICROCHIP,roll_z_100,3.2169915828222866,3,3.2169915828222866
MICROCHIP_TRIANGLE,MICROCHIP,roll_z_25,1.4904983140297425,2,1.4942279528719877
MICROCHIP_TRIANGLE,MICROCHIP,roll_z_250,-0.9316291838561971,3,0.9316291838561971
MICROCHIP_TRIANGLE,MICROCHIP,roll_z_50,-1.9830227231353028,2,2.564352743637425
MICROCHIP_TRIANGLE,MICROCHIP,spread,-0.6178349419939301,3,0.6178349419939301
MICROCHIP_TRIANGLE,MICROCHIP,top_imbalance,0.11655302095668933,2,0.7614271612342008
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,microprice_edge,0.8809522878300773,2,1.1733062374851835
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,mid_diff_1,-1.4286554095502713,3,1.4286554095502713
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,past_mid_diff_10,-1.6029496676355766,3,1.6029496676355766
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,past_mid_diff_5,0.36892469518997006,3,0.36892469518997006
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,roll_z_100,-0.38609542350817844,2,0.6895837103736957
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,roll_z_25,0.16964777037536324,1,0.21896358806319052
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,roll_z_250,-0.025286383518149602,1,0.5885016422886316
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,roll_z_50,1.4326482979963486,3,1.4326482979963486
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,spread,-0.2016625802459323,3,0.2016625802459323
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,top_imbalance,0.5255826463860538,2,1.7340526329739665
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,microprice_edge,0.8547925143274719,3,0.8547925143274719
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,mid_diff_1,-1.7912282284052192,3,1.7912282284052192
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,past_mid_diff_10,-1.0972503698459775,3,1.0972503698459775
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,past_mid_diff_5,-0.23674756477399392,2,0.2787910777186286
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,roll_z_100,1.0743657252373429,3,1.0743657252373429
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,roll_z_25,1.3206321360024618,3,1.3206321360024618
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,roll_z_250,-0.971999526540508,3,0.971999526540508
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,roll_z_50,-1.5327801862825776,3,1.5327801862825776
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,spread,-0.37318986625551487,2,0.559392055703271
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,top_imbalance,-0.5385463700817125,2,0.7634451496763169
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,microprice_edge,1.6637539931724425,2,3.633766295325484
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,mid_diff_1,0.10803264951933551,2,0.2622282150516612
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,past_mid_diff_10,-1.0001112531317737,3,1.0001112531317737
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,past_mid_diff_5,0.2851951692496632,2,0.45186385225224285
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,roll_z_100,-0.8959317072266707,1,2.8726532657361354
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,roll_z_25,0.08140702358052003,1,0.696897708539129
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,roll_z_250,0.1007767146214708,1,1.0203651151654387
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,roll_z_50,0.5308239847564696,1,1.989345875573209
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,spread,-0.9065846936807622,3,0.9065846936807622
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,top_imbalance,-1.431101618742036,2,3.84315977117213
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,microprice_edge,-0.8146881135944922,2,1.4681167862085196
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,mid_diff_1,-0.23339074984837235,3,0.23339074984837235
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,past_mid_diff_10,0.8002626266274168,3,0.8002626266274168
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,past_mid_diff_5,-0.011061272903757746,2,0.2217126889239418
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,roll_z_100,-0.7727565793239469,2,1.7981455330670297
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,roll_z_25,-2.1803220632376474,3,2.1803220632376474
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,roll_z_250,0.3659747701101528,2,1.285165360454519
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,roll_z_50,2.5543118563413483,3,2.5543118563413483
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,spread,-1.3079534099296597,3,1.3079534099296597
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,top_imbalance,1.1925320820429197,2,1.5575587210698918
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,microprice_edge,1.1609559967156862,2,1.294299544489089
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,mid_diff_1,0.8999414309173881,3,0.8999414309173881
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,past_mid_diff_10,-0.16335365337890548,2,0.7566500273586415
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,past_mid_diff_5,-0.9180475471382055,3,0.9180475471382055
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,roll_z_100,1.0962157284631466,3,1.0962157284631466
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,roll_z_25,-0.07795371688590719,2,0.4529833475120639
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,roll_z_250,-0.6990359663350948,2,0.7625129134248442
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,roll_z_50,-0.40074299992974427,2,0.7883069990968884
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,spread,-0.27558409239616444,2,0.388528117052174
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,top_imbalance,-0.7015672320878873,2,1.0339344313890477
PANEL_1X2,PANEL,microprice_edge,2.0479080360948925,3,2.0479080360948925
PANEL_1X2,PANEL,mid_diff_1,-0.22310218965552078,3,0.22310218965552078
PANEL_1X2,PANEL,past_mid_diff_10,-0.04267139980322476,2,0.4256257732458022
PANEL_1X2,PANEL,past_mid_diff_5,0.7037224489717672,2,0.7752595102271721
PANEL_1X2,PANEL,roll_z_100,1.0219005161733348,2,1.7393676135273486
PANEL_1X2,PANEL,roll_z_25,-0.17326379198449157,2,0.40672205164060066
PANEL_1X2,PANEL,roll_z_250,0.24979563987737927,2,0.7213213123917349
PANEL_1X2,PANEL,roll_z_50,-0.34960004591811683,2,2.1508065303540786
PANEL_1X2,PANEL,spread,-0.47949213325851464,3,0.47949213325851464
PANEL_1X2,PANEL,top_imbalance,-1.3230230540793617,3,1.3230230540793617
PANEL_1X4,PANEL,microprice_edge,-1.658587621892174,3,1.658587621892174
PANEL_1X4,PANEL,mid_diff_1,0.34256493296195906,2,0.4790417153015798
PANEL_1X4,PANEL,past_mid_diff_10,-0.6514239639272215,2,1.3790359089940918
PANEL_1X4,PANEL,past_mid_diff_5,0.21255686627971793,2,0.46540694406422506
PANEL_1X4,PANEL,roll_z_100,1.6808671433757383,3,1.6808671433757383
PANEL_1X4,PANEL,roll_z_25,-0.09766707742622553,2,0.6051548347188799
PANEL_1X4,PANEL,roll_z_250,0.793868683429126,2,0.8091801713570302
PANEL_1X4,PANEL,roll_z_50,-0.8571371378055389,2,1.4339528638103498
PANEL_1X4,PANEL,spread,0.05124427516622624,2,0.27603639029818194
PANEL_1X4,PANEL,top_imbalance,1.9475972484003499,3,1.9475972484003499
PANEL_2X2,PANEL,microprice_edge,-0.5969213243741408,3,0.5969213243741408
PANEL_2X2,PANEL,mid_diff_1,-0.3265226295532196,3,0.3265226295532196
PANEL_2X2,PANEL,past_mid_diff_10,0.252854065376172,2,0.7918232449436448
PANEL_2X2,PANEL,past_mid_diff_5,-0.7479975282021311,3,0.7479975282021311
PANEL_2X2,PANEL,roll_z_100,1.1512524873749894,3,1.1512524873749894
PANEL_2X2,PANEL,roll_z_25,0.04820367390956293,2,0.5124264987625632
PANEL_2X2,PANEL,roll_z_250,-1.7974821538056645,3,1.7974821538056645
PANEL_2X2,PANEL,roll_z_50,0.9551296071948205,2,1.216737120639081
PANEL_2X2,PANEL,spread,-0.6697095224303666,3,0.6697095224303666
PANEL_2X2,PANEL,top_imbalance,1.2546616210129773,3,1.2546616210129773
PANEL_2X4,PANEL,microprice_edge,2.284922236668653,3,2.284922236668653
PANEL_2X4,PANEL,mid_diff_1,0.02954358609503657,1,0.14473150221736533
PANEL_2X4,PANEL,past_mid_diff_10,-0.6656159328976486,3,0.6656159328976486
PANEL_2X4,PANEL,past_mid_diff_5,0.8085700057969317,3,0.8085700057969317
PANEL_2X4,PANEL,roll_z_100,-1.0721259828749803,2,1.9617183351503387
PANEL_2X4,PANEL,roll_z_25,-0.6933207712927372,3,0.6933207712927372
PANEL_2X4,PANEL,roll_z_250,0.9364545316974812,2,1.108432290154464
PANEL_2X4,PANEL,roll_z_50,1.3687199764777054,3,1.3687199764777054
PANEL_2X4,PANEL,spread,-1.014750322240184,3,1.014750322240184
PANEL_2X4,PANEL,top_imbalance,-2.0030905864436996,3,2.0030905864436996
PANEL_4X4,PANEL,microprice_edge,-0.6686529563225246,2,0.877816085603356
PANEL_4X4,PANEL,mid_diff_1,-0.032851892145389715,2,0.05963971257740952
PANEL_4X4,PANEL,past_mid_diff_10,0.021943696240395372,1,0.3042181553153388
PANEL_4X4,PANEL,past_mid_diff_5,0.7010471688318883,2,0.7608885975971301
PANEL_4X4,PANEL,roll_z_100,0.16675041574373442,2,1.4348849728842363
PANEL_4X4,PANEL,roll_z_25,-1.9642749823725671,3,1.9642749823725671
PANEL_4X4,PANEL,roll_z_250,-0.9463125760542858,3,0.9463125760542858
PANEL_4X4,PANEL,roll_z_50,1.9061570048580976,3,1.9061570048580976
PANEL_4X4,PANEL,spread,-0.39819535928430244,3,0.39819535928430244
PANEL_4X4,PANEL,top_imbalance,0.6024513550691853,2,0.86498751197728
PEBBLES_L,PEBBLES,microprice_edge,5.026979676197236,3,5.026979676197236
PEBBLES_L,PEBBLES,mid_diff_1,0.606931290942221,3,0.606931290942221
PEBBLES_L,PEBBLES,past_mid_diff_10,-1.0488023715301797,3,1.0488023715301797
PEBBLES_L,PEBBLES,past_mid_diff_5,0.707153757574107,3,0.707153757574107
PEBBLES_L,PEBBLES,roll_z_100,-3.7449449231025653,3,3.7449449231025653
PEBBLES_L,PEBBLES,roll_z_25,-2.2104517561525756,3,2.2104517561525756
PEBBLES_L,PEBBLES,roll_z_250,1.8049884770698486,3,1.8049884770698486
PEBBLES_L,PEBBLES,roll_z_50,2.600098900385903,2,3.0313135282223143
PEBBLES_L,PEBBLES,spread,-1.010350850364243,3,1.010350850364243
PEBBLES_L,PEBBLES,top_imbalance,-4.794073724732486,3,4.794073724732486
PEBBLES_M,PEBBLES,microprice_edge,0.29850766345877505,2,1.7647805754118249
PEBBLES_M,PEBBLES,mid_diff_1,-0.3653191577908956,3,0.3653191577908956
PEBBLES_M,PEBBLES,past_mid_diff_10,-0.43565979234483504,2,0.7885782621006564
PEBBLES_M,PEBBLES,past_mid_diff_5,0.13779996404334893,2,0.18066903032606482
PEBBLES_M,PEBBLES,roll_z_100,2.862559372300059,3,2.862559372300059
PEBBLES_M,PEBBLES,roll_z_25,3.530290351290596,3,3.530290351290596
PEBBLES_M,PEBBLES,roll_z_250,-2.4458932308010275,3,2.4458932308010275
PEBBLES_M,PEBBLES,roll_z_50,-3.8324886347114937,3,3.8324886347114937
PEBBLES_M,PEBBLES,spread,-0.8099981109064281,3,0.8099981109064281
PEBBLES_M,PEBBLES,top_imbalance,0.17394259933184117,2,1.5074085831131452
PEBBLES_S,PEBBLES,microprice_edge,0.007404697075115004,1,2.136669470514995
PEBBLES_S,PEBBLES,mid_diff_1,-0.07820039298397259,2,0.23432960531996208
PEBBLES_S,PEBBLES,past_mid_diff_10,-0.6415722069334184,3,0.6415722069334184
PEBBLES_S,PEBBLES,past_mid_diff_5,-1.2391550654049472,3,1.2391550654049472
PEBBLES_S,PEBBLES,roll_z_100,4.008434171399636,3,4.008434171399636
PEBBLES_S,PEBBLES,roll_z_25,2.994456502723262,3,2.994456502723262
PEBBLES_S,PEBBLES,roll_z_250,-1.840363234784555,2,2.0119090176009764
PEBBLES_S,PEBBLES,roll_z_50,-2.7835478719250886,3,2.7835478719250886
PEBBLES_S,PEBBLES,spread,0.09360257048505559,2,0.25795888520106663
PEBBLES_S,PEBBLES,top_imbalance,1.3317142578946226,2,2.7752430640610695
PEBBLES_XL,PEBBLES,microprice_edge,3.3214370412832372,2,4.385482176475483
PEBBLES_XL,PEBBLES,mid_diff_1,0.5689164595764068,2,1.0023001377936438
PEBBLES_XL,PEBBLES,past_mid_diff_10,-0.7553257684598823,2,1.3529237007380324
PEBBLES_XL,PEBBLES,past_mid_diff_5,-0.4441575899524872,2,0.7073469807319616
PEBBLES_XL,PEBBLES,roll_z_100,-0.3988186512358454,2,7.0523185221806415
PEBBLES_XL,PEBBLES,roll_z_25,8.125813658003567,3,8.125813658003567
PEBBLES_XL,PEBBLES,roll_z_250,-4.716254485500712,2,5.637667147282298
PEBBLES_XL,PEBBLES,roll_z_50,-5.23316340813039,2,5.3383485136426545
PEBBLES_XL,PEBBLES,spread,-2.8634650233945576,3,2.8634650233945576
PEBBLES_XL,PEBBLES,top_imbalance,-2.6380274311255842,2,4.553180095565342
PEBBLES_XS,PEBBLES,microprice_edge,1.2590014992795309,3,1.2590014992795309
PEBBLES_XS,PEBBLES,mid_diff_1,-0.9576425658806645,3,0.9576425658806645
PEBBLES_XS,PEBBLES,past_mid_diff_10,-1.8807321506096748,3,1.8807321506096748
PEBBLES_XS,PEBBLES,past_mid_diff_5,3.067831050019668,3,3.067831050019668
PEBBLES_XS,PEBBLES,roll_z_100,2.3972199769497156,2,3.1033976644750703
PEBBLES_XS,PEBBLES,roll_z_25,-1.0273402848037543,2,1.439737849246704
PEBBLES_XS,PEBBLES,roll_z_250,-2.1901782447770195,3,2.1901782447770195
PEBBLES_XS,PEBBLES,roll_z_50,-1.4182319027514982,2,2.660671922800208
PEBBLES_XS,PEBBLES,spread,-0.9101412177854385,3,0.9101412177854385
PEBBLES_XS,PEBBLES,top_imbalance,-1.6088451248389262,3,1.6088451248389262
ROBOT_DISHES,ROBOT,microprice_edge,0.2839716035002939,1,0.891590122742091
ROBOT_DISHES,ROBOT,mid_diff_1,-2.9666947751835284,3,2.9666947751835284
ROBOT_DISHES,ROBOT,past_mid_diff_10,-3.2337434323854413,3,3.2337434323854413
ROBOT_DISHES,ROBOT,past_mid_diff_5,-3.0624810252954955,2,3.382627687026444
ROBOT_DISHES,ROBOT,roll_z_100,-0.6636452282518518,2,1.1481295162376373
ROBOT_DISHES,ROBOT,roll_z_25,1.055951612862479,2,2.208662239235451
ROBOT_DISHES,ROBOT,roll_z_250,0.5972699138840226,2,0.857657982695342
ROBOT_DISHES,ROBOT,roll_z_50,0.7236727145211912,2,2.4347404823343286
ROBOT_DISHES,ROBOT,spread,0.20567834955017703,2,0.2565295294897897
ROBOT_DISHES,ROBOT,top_imbalance,0.356104839406805,2,1.1008426552734918
ROBOT_IRONING,ROBOT,microprice_edge,-1.4544471444986211,2,1.6405583262305967
ROBOT_IRONING,ROBOT,mid_diff_1,-1.6935595050228753,3,1.6935595050228753
ROBOT_IRONING,ROBOT,past_mid_diff_10,0.27870031160719194,2,0.3588466741180984
ROBOT_IRONING,ROBOT,past_mid_diff_5,-0.7513962256469302,3,0.7513962256469302
ROBOT_IRONING,ROBOT,roll_z_100,1.3651399547904264,3,1.3651399547904264
ROBOT_IRONING,ROBOT,roll_z_25,2.350990571546352,3,2.350990571546352
ROBOT_IRONING,ROBOT,roll_z_250,-0.9855921756912022,3,0.9855921756912022
ROBOT_IRONING,ROBOT,roll_z_50,-2.1613694196050113,3,2.1613694196050113
ROBOT_IRONING,ROBOT,spread,-0.3745859415608162,3,0.3745859415608162
ROBOT_IRONING,ROBOT,top_imbalance,1.5178580606844674,2,1.8451199418544757
