product,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
OXYGEN_SHAKE_CHOCOLATE,0.01277851917798446,0.003858719081002499,0.012091376827427619,0.0037712378026660857,0.001339536940320052,0.0004543525258336528,-0.010885765072980915,0.002774255190501909,0.002806000297509807,-0.005468903553625534,1.0,0.009184983742392632,0.006769928620558688,0.006633566664631362,0.003201191686700714,0.0015085568253255422,-0.0016299578857227944,0.0016570365513580239,0.004898271782544039,0.003081829796586314,-0.007867015349573288,-0.0039264030682068934,0.0045336827122099445,0.0013439224659703634,0.003607001690200024,-0.00043057847532677337,0.006418470408353999,0.009647512292994154,-0.007012526189293279,0.012050183085728111,0.00317788143344772,-0.0008735506830238504,0.009346659949730734,0.006254297982603944,-0.0009251480548093348,0.017804341245271662,0.020158150326550495,0.009972267767628013,0.012402743964900539,0.010633882905128997,-0.002236601543971605,0.002342092362492502,0.003694958111248947,-0.0035575739156043485,0.005288560296269264,0.011750890003797008,0.0070109008268169695,0.003080786028513392,0.005445428627771589,0.007627986831700886
OXYGEN_SHAKE_EVENING_BREATH,0.021647560557096383,0.012491738789905135,0.0059187875130623435,0.010827246380017853,0.00705106659005932,0.0009875468789604447,0.0059706184794688,-0.00785385041375976,-0.0030672014196012182,0.0021280578921663864,0.009184983742392632,1.0,0.006958195087698057,0.005392803345084318,0.008811584755418378,0.006274655642260354,0.00454199730245236,0.011095208149368069,-0.0042063779320157335,0.007236524064263188,-0.0003948747590727321,0.0009693115408924078,0.0031282965529150493,-0.00334687510376045,-0.0010517359005816523,0.0044116454096705575,-0.0017687359260897377,-0.0008044286715358735,0.005312486083324168,0.0033448221600135128,0.008344983458657045,-0.00046864307682349535,0.007049213632755935,-0.000982379322989274,-0.0025182482109109,0.012080032812490624,0.007286658217081208,0.01442059147833671,0.007227163257916711,0.014781790254981761,0.004610940084316963,0.005210829658625121,0.008033136632230214,0.008941490209431805,0.0007264643822410325,0.015179090823071749,0.012979636291462284,-0.003367935556291816,-0.0015376687773972471,0.012935444023586668
OXYGEN_SHAKE_GARLIC,0.0163302533894937,0.014157963758628137,0.008661567244664456,-0.0029222942825421613,0.00858557921111948,0.0013727383632940494,0.006442059132896788,0.00025486976087304216,0.009921076441461727,-0.001724517660485234,0.006769928620558688,0.006958195087698057,1.0,0.003190242219991823,0.012999212846557659,0.013443488217152796,-2.8326472836028228e-05,0.010124432767453399,0.005466277873521606,0.005853738447781241,0.0009408581354742132,0.0036017610415350993,0.0011927259642696962,-0.0044663640767741535,0.005571423892545299,-0.0006933740909702324,-0.0049419626388172945,0.00567958013394743,0.007942651047082031,-0.001517038095963349,0.00849871718725964,-0.0022897781524233805,0.00556612958781648,0.016826667909609225,0.006902861099127726,0.017419445645720313,0.0078003615366062165,0.02000482242800739,0.0014454591587563558,0.011625502635739929,-0.003938310192709063,-0.0017676139309639406,-0.006280492484911371,0.0006016477885470335,-0.005155407403877023,0.008973918744116606,0.006629031403885285,0.010788044786780445,-0.0069427719568111975,-0.0036382200777191702
OXYGEN_SHAKE_MINT,0.008021929370416485,0.008300964198772619,0.008254989979361667,-0.0019336427926229186,0.006478340513734024,0.0030600136433197598,0.004019461687235658,-0.011901565933758759,-0.0014361391728916547,0.00024107154628133048,0.006633566664631362,0.005392803345084318,0.003190242219991823,1.0,0.007162199307467801,-0.0003198029603242406,0.0020154268990061324,0.009351915058101068,0.0065343595989264674,-0.004755469902373767,-0.00833373756357974,0.009179171484867018,-0.0005736654681864193,-0.0026559229792464606,0.004294675217362983,0.005581971127084065,-0.0007311259737431318,0.003307266579568609,0.003432248829989455,0.006381019155843769,-0.0038719578512581817,0.0076006831341103205,0.01602340834626234,0.002499185874960316,0.008341019753184695,-0.0010884911766791368,0.01616349810686611,0.016513151658906832,0.010581998723929908,0.02801674132848595,0.00128504122369737,0.007700387455893558,0.00844871468709232,0.0098625956604322,0.0012353434767496535,0.0010991071463615709,0.011347492236093135,-0.004935705272341043,0.012303870076185462,0.011868484876960558
OXYGEN_SHAKE_MORNING_BREATH,0.002092196084800031,0.006001965987230026,0.004595946487750497,0.008426677226766243,0.012863094328766703,-0.0012785967624144624,-0.0103889129512158,-0.004047897195799222,-0.0011714363702181284,-0.003266574573928,0.003201191686700714,0.008811584755418378,0.012999212846557659,0.007162199307467801,1.0,0.011719374737494133,0.01010258822736499,0.009380000851710873,0.009359880310558994,-0.0044951472209673535,-0.00985255120389421,0.005674556395964044,0.0013572030562259828,0.005097785470811807,-0.0049695480706192655,0.007526164469225141,0.0007803277926033996,0.012494565908076984,0.0027224038630105354,-0.0036731481551746186,0.00593191808396213,0.01124403863346503,0.006119349009597104,-0.0004327449174047811,0.0026176457547336376,0.021637457357590716,0.01003311015704821,0.016643426463525377,0.004057181742435218,0.0071228522401359734,0.00534534010006519,0.00871378386771069,0.007244950499422686,0.010105293307027922,-0.0015926914837128229,-0.0015022776395074086,0.008794094906666593,0.002894049934938151,0.0009596010483055782,0.011058624983790021
PANEL_1X2,0.0023624673169838754,0.008381407294399144,-0.0032512021135313383,0.00912781557706815,0.0018251455100829158,-0.0029068343255812755,-0.0032241504146773006,-0.004983648584233194,-0.0013348003024825485,0.004165989861835659,0.0015085568253255422,0.006274655642260354,0.013443488217152796,-0.0003198029603242406,0.011719374737494133,1.0,0.005386339361111668,0.010258802232543853,0.004390482932597718,0.007985431482712316,0.0055275267573730415,0.0011064187971537662,-0.00041625932476479366,-0.0068788793911684345,0.007815800570756372,-0.002718934584935917,-0.002192052621385926,0.013340329394631775,0.008844090727812129,0.0023683213800019865,0.015107344618476907,0.007300162585896538,0.005623890115312508,-0.0020253420242397468,0.0033551644420246416,0.0065642798004974115,0.02096940025796702,0.009900919248309497,0.014218689229551187,0.018607082526326046,0.0035717545903347424,0.007745710873428186,-0.0011001681772118506,0.00583782283842154,0.003507689193136471,0.005817838411534293,0.002507022635835098,0.010645305546316316,0.012971609303909,0.010037298772159151
PANEL_1X4,0.002805893366046352,0.007434702540915108,0.0018671253884097899,0.003532975351072768,-0.0005038475870474818,-0.0067135739583957955,-0.005253738118235433,-0.0018608970004579777,-0.0031452161565536344,-0.0022928339385469066,-0.0016299578857227944,0.00454199730245236,-2.8326472836028228e-05,0.0020154268990061324,0.01010258822736499,0.005386339361111668,1.0,0.005626481776408833,0.010363246228096526,-4.832144970980025e-05,-0.005482472819831442,0.007864883373888874,-0.009057126464516433,0.0024073466936308714,0.0013784445448717234,0.002313423966284764,0.004355852269541946,-0.0008018572735522576,-0.00586963423273276,0.011138639845526736,0.000964540800397166,0.005754618530043183,0.009014071079549374,0.006145220912727193,-0.0026678374698748814,0.014121496497315495,0.009294270335770611,0.008274393110514089,0.007341782058166345,0.003104617860379646,-0.0013586695904163212,0.0032334212107288473,0.0004889188680074085,0.005460043527860924,0.0010513309542264455,0.014936839684334133,0.004250265054711558,-0.0009422901806268744,0.0013710750502195891,0.010182234952838976
PANEL_2X2,0.0017096508152405314,0.001560815204664576,0.0027862952820761236,0.010291815312106632,-0.008291281930096765,0.00545554343405284,0.004726522134542429,0.004185054425884375,-0.0016359644115272033,0.006089746072336078,0.0016570365513580239,0.011095208149368069,0.010124432767453399,0.009351915058101068,0.009380000851710873,0.010258802232543853,0.005626481776408833,1.0,-0.007833477370278246,0.0014249067461529475,0.0014974711600806928,0.0023577566235529076,-0.0038991716956725806,-0.007051342469462442,0.011893612363011962,0.003324311736744358,-0.0019061416654713875,-0.004718266831553303,0.0008186725428658029,-7.085483614402667e-05,0.004878796696283201,0.0032806926252080307,-0.004219486802458815,-0.003781985951773662,-0.0005916794338485865,0.011998772440702249,0.007069705651563138,0.005626583232213191,0.007398706888509912,0.005702459719865979,-0.001423458964957347,0.004504286244041169,0.001867257711572089,-0.0005946986743941302,-0.0004868593974795924,0.003179818772957269,0.000712381764298961,-0.006196878442222283,0.005808458737363828,-0.0015665857011726402
PANEL_2X4,-0.008780143223664312,0.018135567054440978,0.008151608548655884,0.014760475884508049,0.008499320750130051,0.0044799732405172155,-0.002220693724148863,-0.0033652783287619805,-0.001673054587559364,0.004094096538371824,0.004898271782544039,-0.0042063779320157335,0.005466277873521606,0.0065343595989264674,0.009359880310558994,0.004390482932597718,0.010363246228096526,-0.007833477370278246,1.0,0.005975920705490159,0.002664489202633581,0.0067821910809651425,0.0034010144853513424,-0.005853115866847625,0.0007928664046689618,0.010427001996901657,-0.0009633132033096869,-0.0032977498859999756,0.010590103583658585,0.0017660488703903601,-0.00120188472432198,0.010627480856324588,0.007231203791831726,0.004868101727860842,0.005414889076386958,0.011059161042041202,0.01245567719051676,0.011750026567562613,0.007081881394577313,0.011347238307723325,0.012501481911454814,0.0076669777568005295,0.0031515567231933167,0.007493693465079641,0.005559476654474241,0.008699661817541891,0.013070476022520906,0.014447134859189706,0.005628204917476046,0.013060194508858343
PANEL_4X4,0.005190579187603348,-0.002378073333853847,0.004894899801841577,-5.348520180335517e-05,0.009283678794857086,0.003340221052227867,-0.004861352574590445,-0.00649360456330535,0.005980930341479742,-0.0008616584870577059,0.003081829796586314,0.007236524064263188,0.005853738447781241,-0.004755469902373767,-0.0044951472209673535,0.007985431482712316,-4.832144970980025e-05,0.0014249067461529475,0.005975920705490159,1.0,0.006479511981444977,-0.0055462259638186994,-0.0034853246005039024,0.001320072357716874,-0.002061064693415217,-0.00034829016195725784,-0.002330123248109637,-0.007094283893618048,0.010505649785102591,0.0030406968432072088,0.0038953762725603223,0.007897677261674101,0.011939133629690802,0.0017632504742210071,0.008432874218482017,0.004734841580141052,0.006473904848312992,0.010219906978400927,0.006151923850519568,0.01636873775208157,0.0003896489781523815,-0.006955062811693744,-0.0006690910899509288,0.009026399339008647,0.00198096429948016,0.006571183529656357,0.008253793860894521,0.005749764875863226,-0.0017522455114788891,0.00011906640865716518
PEBBLES_L,0.001368319549019509,0.007100767567953519,0.0016144384849677146,0.00046245702383884,0.0037060434102850013,0.001541615554149357,-0.0017888580341045843,-0.006118060821724134,0.003146697418391253,0.004815273117056258,-0.007867015349573288,-0.0003948747590727321,0.0009408581354742132,-0.00833373756357974,-0.00985255120389421,0.0055275267573730415,-0.005482472819831442,0.0014974711600806928,0.002664489202633581,0.006479511981444977,1.0,0.010820251523500418,0.0066475754712334405,-0.5000059815155661,0.004950940752801142,0.00609503094956609,-0.0003516869469824612,0.010509466998583739,-4.230268043074205e-05,-0.004686495268130753,0.0022965926909789057,-0.0030770980278545432,-0.0010480715771297457,0.0025041998358320064,-0.007944367659865033,0.00248529838961732,0.01059652259650452,-0.006858611023825004,0.007983251847518016,-0.0010406303807147007,-0.0002939710570990363,0.0009381907915177922,-0.00453532341031299,0.001022973422080345,-0.0022165310768409636,0.0052472585092314256,0.004755467599849586,0.0076944990905430735,-0.0041492263819070604,-0.001860244477436094
PEBBLES_M,0.000266892866738856,0.0022002955756158073,0.0029060749996509044,0.009327190931323984,-0.003543633464922792,-0.00842241330353538,0.005075009482016851,0.0046796758658102355,0.0016093299894447042,-0.00672270576115977,-0.0039264030682068934,0.0009693115408924078,0.0036017610415350993,0.009179171484867018,0.005674556395964044,0.0011064187971537662,0.007864883373888874,0.0023577566235529076,0.0067821910809651425,-0.0055462259638186994,0.010820251523500418,1.0,0.012565123864378067,-0.5115366311655787,0.01458503722662036,0.004498721302274111,-0.0023719892769768977,0.00785984338583644,0.004399630058202803,0.005082618268412821,-0.007778890502138466,0.0006533656511196746,-0.0038076743517398343,-0.007704243009511735,-0.007391076469612306,-0.010540306263519043,-0.008114008934771906,0.008790341701599019,-0.009115200380997958,0.0092633501700323,-0.009788958991747141,0.0017894157759764267,0.00027206284096263227,-0.0066285170022999974,0.003985952394689239,0.002858754457017562,0.011049437131063313,-0.0052713834567134805,-0.0026208721725390735,0.005934227577694482
PEBBLES_S,0.0022649273016587526,0.004547992762729576,-0.009307332829039502,-0.009494425187883137,-0.017721371976908873,0.00347775047718662,-0.006496061185316555,-0.004250914543840026,-0.005021340144926941,0.0018768407039195614,0.0045336827122099445,0.0031282965529150493,0.0011927259642696962,-0.0005736654681864193,0.0013572030562259828,-0.00041625932476479366,-0.009057126464516433,-0.0038991716956725806,0.0034010144853513424,-0.0034853246005039024,0.0066475754712334405,0.012565123864378067,1.0,-0.495640518620359,-0.006584667646522602,-0.0046967001066226975,-0.002041360014701193,-0.0026793500148427282,-0.00481428207769249,-0.0011170038424631087,0.004957525853538465,0.0036676496424242443,0.009042784211184955,-0.0037593965343392767,-0.00013445508770979414,0.0005489302074317837,0.0006077569852591798,0.0010710815533691068,-0.00017744292560850018,-0.0015839779334617305,0.006684765090627404,0.004582882680938835,0.007006693545465744,0.0010853304768736998,-0.005259552544616632,-0.0011054597462655505,0.001908261576621413,-0.010198268129978327,-0.0053025767742019584,0.0005359894540385579
PEBBLES_XL,-0.0002009462791346126,-0.008300032480436132,-0.0024270151974468855,-0.001427806140191927,0.009498988760441654,0.005048308518804729,0.002797002309076871,0.0023968685201225825,-0.0040345377293570656,0.002063258061677408,0.0013439224659703634,-0.00334687510376045,-0.0044663640767741535,-0.0026559229792464606,0.005097785470811807,-0.0068788793911684345,0.0024073466936308714,-0.007051342469462442,-0.005853115866847625,0.001320072357716874,-0.5000059815155661,-0.5115366311655787,-0.495640518620359,1.0,-0.49726803207698267,-0.0032700388550570905,-0.0006542560168406819,-0.0005646633203304546,0.0016012045376684186,0.007080962829238968,-0.0007100123491958619,0.0001295398075118969,-0.003607799581383886,0.0034685813272726544,0.007275257209970209,-0.002081362784679529,5.7524373395419395e-05,-0.0017616796346729665,0.0019819385367654753,0.0038115419264233095,0.001628148285107628,-0.007130820535206253,-0.005440865906859061,0.003912528201039535,0.009458691012034426,-0.004468079100306058,-0.004569573598456229,0.006545597838484471,0.010999798038246918,-0.005887571708439228
PEBBLES_XS,-0.004488792815517784,0.0013857960773017504,0.011795287517396618,0.0028344260014065655,-0.003527221552768265,-0.008086649210061997,-0.002174527396826973,0.001968569646184433,0.008654251867492678,-0.004637001014103911,0.003607001690200024,-0.0010517359005816523,0.005571423892545299,0.004294675217362983,-0.0049695480706192655,0.007815800570756372,0.0013784445448717234,0.011893612363011962,0.0007928664046689618,-0.002061064693415217,0.004950940752801142,0.01458503722662036,-0.006584667646522602,-0.49726803207698267,1.0,0.001239532159542591,0.004758321866747099,-0.014311371580155795,0.0006792255669254608,-0.010344499923969148,-0.00020914650680934027,-0.002410887184984803,0.0010485816938570957,0.0036349188968784205,0.00010101271159190599,0.013070642405626255,-0.0006522989001695633,-0.0009098526123380048,0.00013729570027249841,-0.014527956524667958,0.001016614382114592,0.007015168310660151,0.009084205966760914,-0.0024628294499306003,-0.01806040134678327,0.003626820727787123,-0.009132053745727389,-0.006253036136444156,-0.010011727512648486,0.00810236727547571
