category,product_a,product_b,price_corr,return_corr,spread_std,spread_adf_p,cointegration_p
MICROCHIP,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,-0.8822983028170568,0.006116916072758773,2518.7538442562777,0.30781416337461087,0.027419246881541955
MICROCHIP,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,-0.45049476401977284,0.007533316774116243,2327.7857914645533,0.5269668302865073,0.5881840375639399
MICROCHIP,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,0.33848772668852717,0.006090228894827429,914.204901489299,0.5542624625959383,0.5279750107211088
PEBBLES,PEBBLES_XS,PEBBLES_S,0.7982724958896206,-0.0065846676465226486,931.1863489080359,0.2125343808637271,0.19426840143369256
PEBBLES,PEBBLES_XS,PEBBLES_M,-0.694075544278341,0.014585037226620343,1989.5470716049047,0.6574140620695524,0.20525550585270158
PEBBLES,PEBBLES_XS,PEBBLES_L,-0.268551407088353,0.0049509407528011305,1724.2397060565959,0.450905141434024,0.811581914197531
PEBBLES,PEBBLES_XS,PEBBLES_XL,-0.8275696574563155,-0.4972680320769846,3085.3839159970853,0.5267309337854643,0.5623232780029367
PEBBLES,PEBBLES_S,PEBBLES_M,-0.6157137748934411,0.012565123864377954,1368.6632946011723,0.6199342668149956,0.23583754970780185
PEBBLES,PEBBLES_S,PEBBLES_L,-0.13602911086238914,0.006647575471233397,1105.7753723327576,0.3560956280881592,0.7300350428482243
PEBBLES,PEBBLES_S,PEBBLES_XL,-0.8343570524569884,-0.4956405186203594,2514.115908834895,0.5250934712104562,0.2315019156259523
PEBBLES,PEBBLES_M,PEBBLES_L,0.3353875673303857,0.010820251523500439,757.1417555771903,0.3620396666917093,0.5447038825481002
PEBBLES,PEBBLES_M,PEBBLES_XL,0.3504702680299911,-0.5115366311655783,1665.1430714125775,0.16478038811443285,0.33790756248496123
PEBBLES,PEBBLES_L,PEBBLES_XL,-0.1972252420963654,-0.5000059815155656,1994.8726383053104,0.5077302767188436,0.6247028322498998
ROBOT,ROBOT_VACUUMING,ROBOT_MOPPING,-0.7859963971773567,-0.0038573285663510305,1233.1033693665563,0.6261996578501805,0.23952038140669601
ROBOT,ROBOT_VACUUMING,ROBOT_DISHES,-0.6864892643087364,0.0053380035581475326,1002.70745795393,0.9007198563833994,0.0977214784513038
ROBOT,ROBOT_VACUUMING,ROBOT_LAUNDRY,0.7874170941198317,-0.00194847511399299,382.170975326235,0.018505199632491434,0.07013735465499357
ROBOT,ROBOT_VACUUMING,ROBOT_IRONING,0.7842396148598823,0.012507645006688738,483.4012473574773,0.15103422952824552,0.25050371688954454
ROBOT,ROBOT_MOPPING,ROBOT_DISHES,0.4391419773728335,-0.006345043347143745,723.4138740271652,0.281073535337641,0.5754158712546512
ROBOT,ROBOT_MOPPING,ROBOT_LAUNDRY,-0.7134754328661828,-0.009394902102628536,1280.0103806819166,0.7227530774048608,0.23251457635152145
ROBOT,ROBOT_MOPPING,ROBOT_IRONING,-0.815180862407437,-0.00024056566627998392,1465.3967015374926,0.6055647677703463,0.26579085144729137
ROBOT,ROBOT_DISHES,ROBOT_LAUNDRY,-0.7233149281618809,0.0012511266362193593,1087.1626020305646,0.8581044198867898,0.35274887847213265
ROBOT,ROBOT_DISHES,ROBOT_IRONING,-0.6483980580218544,0.0004057322227085872,1208.6768682104087,0.8906806911251248,0.4998783182207385
ROBOT,ROBOT_LAUNDRY,ROBOT_IRONING,0.7371413320197858,-0.008210416732778753,523.0381351134637,0.0723644311343124,0.24979135207555325
UV_VISOR,UV_VISOR_YELLOW,UV_VISOR_AMBER,-0.1190305796716159,-0.0027890668231604606,1272.9959103663082,0.12386994952930874,0.8294553261416867
UV_VISOR,UV_VISOR_YELLOW,UV_VISOR_ORANGE,-0.017530421388277834,0.0048564591747606535,883.8486406978526,0.5175732175726955,0.7836211406355319
UV_VISOR,UV_VISOR_YELLOW,UV_VISOR_RED,-0.44256946933530333,0.007382807076907417,1079.3307105708577,0.804168136100383,0.27726684013768726
UV_VISOR,UV_VISOR_YELLOW,UV_VISOR_MAGENTA,0.2845641600792454,0.009528230465157357,776.6785866360307,0.5963458260147892,0.8384873217662603
UV_VISOR,UV_VISOR_AMBER,UV_VISOR_ORANGE,-0.7106385537268164,0.004524329309105977,1441.2344460316917,0.41914501047508806,0.8255208621673303
UV_VISOR,UV_VISOR_AMBER,UV_VISOR_RED,-0.5885627440575812,-0.0006988983706611502,1424.4073573256837,0.27657492117516586,0.6603312578208271
UV_VISOR,UV_VISOR_AMBER,UV_VISOR_MAGENTA,-0.8672762206862547,0.006164992293481863,1559.2481217851805,0.3084447405267951,0.07763710134224343
UV_VISOR,UV_VISOR_ORANGE,UV_VISOR_RED,0.4160087836726987,0.019958206588877963,615.9011329295602,0.6147274370648671,0.9007144738608788
UV_VISOR,UV_VISOR_ORANGE,UV_VISOR_MAGENTA,0.5843864740255369,0.006315857683955613,533.640404117821,0.36089547791164617,0.7795175335389275
UV_VISOR,UV_VISOR_RED,UV_VISOR_MAGENTA,0.3128424104545345,0.0044446659123738436,704.4423953460011,0.3328450403206449,0.5809221813215516
TRANSLATOR,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,0.20771164557781904,0.008448320171655697,624.7305619882225,0.3937160485675857,0.8179158565713618
TRANSLATOR,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,-0.1508890114030041,0.010382475803267158,658.1362961774265,0.4977133834563497,0.8353235054568131
TRANSLATOR,TRANSLATOR_SPACE_GRAY,TRANSLATOR_GRAPHITE_MIST,0.029648211786743938,-0.00160464114025871,698.1146837768736,0.4244896794650797,0.8416070282986856
TRANSLATOR,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,-0.5081334986425292,0.003125819884368186,940.3088294064112,0.730613705985508,0.6116038899410634
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,-0.196848406615822,0.003570950572444593,659.4691276397723,0.3595105638114029,0.5798624769367293
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,-0.19242926825474063,-0.0034455551916570343,763.9025719152321,0.4322645327340145,0.6209971705286932
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,-0.6654088797856568,0.004539062877734515,976.1776248230342,0.577545375986038,0.20641301629247416
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,-0.03751595269887533,0.006999745314625251,623.9778992232962,0.31775476369759037,0.31373939957548685
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,0.46729210007453387,-0.004215318823626796,519.1191977865478,0.09396169076400257,0.12486047004427941
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,0.09792529661017581,0.018095905761574264,726.9146468898579,0.45817821522250224,0.6776966441492535
PANEL,PANEL_1X2,PANEL_2X2,-0.5373740488496653,0.010258802232543907,1109.5843129454279,0.7721602450957543,0.3112663319883323
PANEL,PANEL_1X2,PANEL_1X4,-0.3080763745556405,0.0053863393611116766,1160.5028632482072,0.7808231080149921,0.5580446125181188
PANEL,PANEL_1X2,PANEL_2X4,0.12860098980198456,0.004390482932597698,803.8705757585151,0.04813895453040267,0.5549933736460908
PANEL,PANEL_1X2,PANEL_4X4,0.2800521095335175,0.007985431482712366,637.0816042933224,0.5676578889787818,0.7710546828098488
PANEL,PANEL_2X2,PANEL_1X4,0.6442909494543254,0.005626481776408846,652.4906793667274,0.38604136292148694,0.6252635681536175
PANEL,PANEL_2X2,PANEL_2X4,-0.4819423782699292,-0.007833477370278305,1121.0070547315258,0.6088774684430346,0.7269433997211543
PANEL,PANEL_2X2,PANEL_4X4,-0.49406989485717834,0.0014249067461529494,984.3678437798015,0.692639858696073,0.7037148997461572
PANEL,PANEL_1X4,PANEL_2X4,-0.604125519548724,0.010363246228096543,1311.8744124740745,0.6500032593352876,0.7329297311457867
PANEL,PANEL_1X4,PANEL_4X4,-0.2279068775592309,-4.832144970978703e-05,1038.38546720239,0.7132895705562674,0.8655430519106684
PANEL,PANEL_2X4,PANEL_4X4,-0.17447895138482702,0.005975920705490196,838.0218488103326,0.6690048449248804,0.5903178630562175
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,-0.32157967313851454,0.008811584755418406,868.2625435019253,0.6078311426107048,0.756754493478482
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,0.2408539371663792,0.007162199307467897,724.2679914977904,0.5331605315149277,0.8463522966360459
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE,-0.3468693541876849,0.0032011916867007357,997.1518121169424,0.8546443350029687,0.7608837958678274
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC,-0.5579056571779011,0.012999212846557718,1424.5895407926616,0.854127183333434,0.5479006787861257
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,-0.3052909756744894,0.005392803345084329,736.2753295379316,0.4252936102606628,0.22919575565660572
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,0.1137992925351141,0.009184983742392721,650.474675493495,0.5438955688794748,0.30073154253417966
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,-0.13578756190604319,0.006958195087698005,1082.7039374869828,0.33370234555407263,0.37695582360883756
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,-0.24682564862236892,0.0066335666646313955,844.4480233562666,0.6356880899170431,0.700017428407369
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC,-0.3209827186063075,0.0031902422199918097,1215.7535312525295,0.5921043982407357,0.7200964025721843
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,0.6458024937318281,0.0067699286205587,729.9668420140375,0.02568712528712506,0.09784752664318541
SNACKPACK,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,-0.9258729584924164,-0.9159244244489312,372.1780445412676,0.04788242662522222,0.6379334894593439
SNACKPACK,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,0.47043771895497305,0.024887746590232546,200.09246857572785,0.004208988465433152,0.04526529479033612
SNACKPACK,SNACKPACK_CHOCOLATE,SNACKPACK_STRAWBERRY,-0.5410357062745234,0.01680368131906173,501.44809071660956,0.2573215309825928,0.03560675169363884
SNACKPACK,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,0.04608087579304328,0.03071490500240064,256.88336992433926,0.01216180869422975,0.18570605100094129
SNACKPACK,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,-0.3131414587265658,0.03968690162885154,296.62085064584693,0.14525309100194062,0.054019530468441046
SNACKPACK,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,0.28432876351587943,0.031100815618287807,356.5743008144764,0.057034805161900855,0.07829443928482646
SNACKPACK,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,0.02194549909238751,0.014446085650845002,243.6671742990864,0.005340589199254031,0.11534618849575218
SNACKPACK,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,-0.44123736279274656,0.91329536221301,476.96589738634935,0.10195901678715547,0.03134596985237588
SNACKPACK,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,-0.49736120952098894,-0.8309370266802847,309.2933078631366,0.00604160712335707,0.3371075995888744
SNACKPACK,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY,-0.4136109437043139,-0.9237829823371867,460.537317903031,0.02822485494155466,0.3638315847184128
