product,category,horizon,bid_quote_adverse_selection,ask_quote_adverse_selection,microprice_buy_quote_quality,imbalance_buy_quote_quality
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,1,-0.00835083508350835,0.00835083508350835,0.065195726714888,0.06457889195939023
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,5,-0.04030348507587127,0.04030348507587127,0.030271299245649336,0.02922919474401872
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,10,-0.06850183516850183,0.06850183516850183,0.02419808883395213,0.023851488860694256
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,25,-0.0868671679197995,0.0868671679197995,0.00806850977065359,0.008096946610545358
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,50,-0.23680067001675043,0.23680067001675043,0.0067012914819620266,0.00711928152635116
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,100,-0.9983333333333333,0.9983333333333333,0.001862360939449208,0.0020003156853972645
MICROCHIP_CIRCLE,MICROCHIP,1,-0.012734606794012735,0.012734606794012735,0.01692042881735776,0.022357865512307038
MICROCHIP_CIRCLE,MICROCHIP,5,-0.06016341504085376,0.06016341504085376,0.008308965472707468,0.011244141751217893
MICROCHIP_CIRCLE,MICROCHIP,10,-0.11446446446446447,0.11446446446446447,0.006506218620981866,0.008781577949300137
MICROCHIP_CIRCLE,MICROCHIP,25,-0.32018379281537174,0.32018379281537174,-0.003166290913910128,-0.0011929413614133143
MICROCHIP_CIRCLE,MICROCHIP,50,-0.6176884422110552,0.6176884422110552,-0.0015826778505525047,-0.0010451627452299035
MICROCHIP_CIRCLE,MICROCHIP,100,-1.2781986531986531,1.2781986531986531,0.0008312822265540696,0.0005239133367477376
MICROCHIP_OVAL,MICROCHIP,1,0.14886488648864887,-0.14886488648864887,0.013215265972506647,0.015327420631506368
MICROCHIP_OVAL,MICROCHIP,5,0.7539102884775721,-0.7539102884775721,0.007634107635446227,0.008508167088752683
MICROCHIP_OVAL,MICROCHIP,10,1.5113113113113112,-1.5113113113113112,0.004510522126891811,0.0057134244747899035
MICROCHIP_OVAL,MICROCHIP,25,3.7690058479532165,-3.7690058479532165,0.0017148194825163125,0.001182820612224756
MICROCHIP_OVAL,MICROCHIP,50,7.562814070351759,-7.562814070351759,0.0006083280025916828,0.0003680802807944991
MICROCHIP_OVAL,MICROCHIP,100,14.902828282828283,-14.902828282828283,-0.003188887102857949,-0.0031474945320421185
MICROCHIP_RECTANGLE,MICROCHIP,1,0.04035403540354036,-0.04035403540354036,0.0039976413413512135,0.00720985355510255
MICROCHIP_RECTANGLE,MICROCHIP,5,0.19561447390361847,-0.19561447390361847,0.0049111272450432075,0.0064638459725206016
MICROCHIP_RECTANGLE,MICROCHIP,10,0.3759926593259927,-0.3759926593259927,0.0021231612438105483,0.003917310623454238
MICROCHIP_RECTANGLE,MICROCHIP,25,0.8958061821219716,-0.8958061821219716,0.007240761035192214,0.00726949187154686
MICROCHIP_RECTANGLE,MICROCHIP,50,1.8192462311557789,-1.8192462311557789,0.005899064137582962,0.0067596618293526535
MICROCHIP_RECTANGLE,MICROCHIP,100,3.5254040404040405,-3.5254040404040405,-0.00322833474261031,-0.0025107925128717247
MICROCHIP_SQUARE,MICROCHIP,1,-0.12054538787212055,0.12054538787212055,0.025423175247811864,0.02547542050785067
MICROCHIP_SQUARE,MICROCHIP,5,-0.6035351008837753,0.6035351008837753,0.008972118453147439,0.008395814992711439
MICROCHIP_SQUARE,MICROCHIP,10,-1.2092258925592259,1.2092258925592259,0.004007449093592427,0.003877888716942421
MICROCHIP_SQUARE,MICROCHIP,25,-2.966482873851295,2.966482873851295,0.005524945903118684,0.006414822120648399
MICROCHIP_SQUARE,MICROCHIP,50,-5.796314907872697,5.796314907872697,-0.0012075955126685494,0.00018077874734910798
MICROCHIP_SQUARE,MICROCHIP,100,-11.025723905723906,11.025723905723906,-0.0024584706999036536,-0.0004129427903120728
MICROCHIP_TRIANGLE,MICROCHIP,1,0.06934026736006935,-0.06934026736006935,0.013408468276635013,0.01664657431361784
MICROCHIP_TRIANGLE,MICROCHIP,5,0.3456728364182091,-0.3456728364182091,0.0044973321110204625,0.0070996781608437445
MICROCHIP_TRIANGLE,MICROCHIP,10,0.6858692025358692,-0.6858692025358692,0.005751487540660406,0.008575885792227933
MICROCHIP_TRIANGLE,MICROCHIP,25,1.669891395154553,-1.669891395154553,0.005851421797846907,0.005886561618226282
MICROCHIP_TRIANGLE,MICROCHIP,50,3.1282747068676717,-3.1282747068676717,0.008115967051119671,0.008825475265372584
MICROCHIP_TRIANGLE,MICROCHIP,100,6.050454545454546,-6.050454545454546,-0.0005839115684084733,-0.0005031457471893507
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,1,-0.024069073574024068,0.024069073574024068,0.056983561164365815,0.05749835655632816
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,5,-0.12424545606136402,0.12424545606136402,0.03300691831027868,0.032811831725682174
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,10,-0.24110777444110779,0.24110777444110779,0.027851491535313338,0.027981794285668278
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,25,-0.4918964076858814,0.4918964076858814,0.02542572059240964,0.02522180175649674
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,50,-0.9348911222780569,0.9348911222780569,0.00885392975505766,0.00958575902134779
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,100,-2.097811447811448,2.097811447811448,0.010310685447633076,0.011595605446360758
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,1,0.019335266860019334,-0.019335266860019334,0.05392616488588745,0.05390899694724696
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,5,0.10071702517925629,-0.10071702517925629,0.025216895226678374,0.025250783297233424
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,10,0.19586252919586253,-0.19586252919586253,0.018836556401194502,0.018534032527927683
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,25,0.47408521303258144,-0.47408521303258144,0.010432675322817815,0.010367519907046327
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,50,0.9161474036850922,-0.9161474036850922,0.010091851150576968,0.010042774661467472
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,100,1.9177777777777778,-1.9177777777777778,0.008390544487328571,0.008185053691712253
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,1,-0.12994632796612995,0.12994632796612995,0.06564772794848944,0.0657915773492112
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,5,-0.6459229614807404,0.6459229614807404,0.027804639867500237,0.02717257714520959
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,10,-1.2881881881881883,1.2881881881881883,0.023197174975169776,0.02330637880026051
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,25,-3.171311612364244,3.171311612364244,0.013502228944133087,0.013607167724526307
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,50,-6.382763819095477,6.382763819095477,0.007500154159463117,0.007834256558595636
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,100,-13.074276094276094,13.074276094276094,0.0020318903079114647,0.0017654205788263874
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,1,-0.005217188385505217,0.005217188385505217,0.05383275269075178,0.05470258945462073
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,5,-0.03161580790395198,0.03161580790395198,0.030939357356871266,0.0315931385940674
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,10,-0.06049382716049383,0.06049382716049383,0.022545109296752134,0.023399636558927864
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,25,-0.12319131161236424,0.12319131161236424,0.017653282252904717,0.01804206230955125
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,50,-0.2704187604690117,0.2704187604690117,0.02122228975093365,0.021250367201848138
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,100,-0.9130303030303031,0.9130303030303031,0.018467679078034906,0.017418032665602115
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,1,0.014968163483014968,-0.014968163483014968,0.051203084297120054,0.051435753332382275
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,5,0.07813906953476739,-0.07813906953476739,0.024464037051793924,0.0236732498647454
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,10,0.16301301301301302,-0.16301301301301302,0.008795613551152812,0.007811768012207821
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,25,0.449640768588137,-0.449640768588137,0.004732637739330534,0.003928304727871311
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,50,0.9452428810720268,-0.9452428810720268,6.998903008593129e-05,4.739316314176969e-05
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,100,2.269208754208754,-2.269208754208754,0.003989668207474825,0.004057500337517715
PANEL_1X2,PANEL,1,0.009900990099009901,-0.009900990099009901,0.05452076180911329,0.05668312119399449
PANEL_1X2,PANEL,5,0.056895114223778555,-0.056895114223778555,0.03202560116753885,0.03291249573549465
PANEL_1X2,PANEL,10,0.11755088421755089,-0.11755088421755089,0.022789007190351023,0.022620254988572844
PANEL_1X2,PANEL,25,0.29461988304093567,-0.29461988304093567,0.0183530915404032,0.018292901041732694
PANEL_1X2,PANEL,50,0.5886097152428811,-0.5886097152428811,0.016884875963563174,0.01575702525749286
PANEL_1X2,PANEL,100,0.9488552188552188,-0.9488552188552188,0.018071589613708892,0.01650775084839188
PANEL_1X4,PANEL,1,0.026986031936526985,-0.026986031936526985,0.015077876737583002,0.02226663129302762
PANEL_1X4,PANEL,5,0.12748040687010173,-0.12748040687010173,0.008886252536682083,0.011863123172992136
PANEL_1X4,PANEL,10,0.24190857524190856,-0.24190857524190856,0.002053629194021487,0.006375770100288801
PANEL_1X4,PANEL,25,0.5723976608187135,-0.5723976608187135,0.002575101711838617,0.005737778989050646
PANEL_1X4,PANEL,50,1.0822780569514239,-1.0822780569514239,0.0020102838452843975,0.006009359393919645
PANEL_1X4,PANEL,100,2.274158249158249,-2.274158249158249,6.796234167224555e-05,0.0035460047707213164
PANEL_2X2,PANEL,1,0.019201920192019203,-0.019201920192019203,0.015926997624127654,0.02333362783358783
PANEL_2X2,PANEL,5,0.0904952476238119,-0.0904952476238119,0.007646879513539406,0.010322881701702305
PANEL_2X2,PANEL,10,0.16746746746746746,-0.16746746746746746,0.004626202374697815,0.007219167986325294
PANEL_2X2,PANEL,25,0.4084043441938179,-0.4084043441938179,0.0063311642537919955,0.008069933185340227
PANEL_2X2,PANEL,50,0.8460804020100503,-0.8460804020100503,0.011692476647544582,0.014861354586351003
PANEL_2X2,PANEL,100,1.718063973063973,-1.718063973063973,0.0052129104463611384,0.006201462037872918
PANEL_2X4,PANEL,1,-0.07902456912357902,0.07902456912357902,0.0397883402916356,0.03970985202371492
PANEL_2X4,PANEL,5,-0.3964982491245623,0.3964982491245623,0.016305099188370913,0.016893804718604487
PANEL_2X4,PANEL,10,-0.7966466466466466,0.7966466466466466,0.009862255931547246,0.0097493929429587
PANEL_2X4,PANEL,25,-1.9595655806182122,1.9595655806182122,0.006242018534050364,0.006180430025373729
PANEL_2X4,PANEL,50,-3.8451926298157453,3.8451926298157453,0.008732811372038334,0.008305410993827091
PANEL_2X4,PANEL,100,-7.651548821548822,7.651548821548822,0.011219579206772018,0.010467312906592556
PANEL_4X4,PANEL,1,0.02916958362502917,-0.02916958362502917,0.014455340681039533,0.02275443709708467
PANEL_4X4,PANEL,5,0.1458062364515591,-0.1458062364515591,0.008772377052991408,0.011942334701572297
PANEL_4X4,PANEL,10,0.29743076409743074,-0.29743076409743074,0.004411427657057399,0.0044280528991357095
PANEL_4X4,PANEL,25,0.7539515455304929,-0.7539515455304929,0.005753601411064333,0.0061342220961041515
PANEL_4X4,PANEL,50,1.432646566164154,-1.432646566164154,-9.767173009562029e-05,-0.00036779917859396127
PANEL_4X4,PANEL,100,2.734107744107744,-2.734107744107744,-0.0032996953944445673,-0.0029589426112850404
PEBBLES_L,PEBBLES,1,0.0297029702970297,-0.0297029702970297,0.02857308265511509,0.029456782250539628
PEBBLES_L,PEBBLES,5,0.14538936134734035,-0.14538936134734035,0.012638630491359543,0.014012080167425972
PEBBLES_L,PEBBLES,10,0.29060727394060726,-0.29060727394060726,0.009202590380205896,0.009570030619445922
PEBBLES_L,PEBBLES,25,0.693266499582289,-0.693266499582289,0.0030979057772120527,0.00320819684489462
PEBBLES_L,PEBBLES,50,1.3135510887772195,-1.3135510887772195,0.003202501091120058,0.0036035744189765488
PEBBLES_L,PEBBLES,100,2.840016835016835,-2.840016835016835,0.0035865009493601815,0.0035752115253463185
PEBBLES_M,PEBBLES,1,-0.022985631896522987,0.022985631896522987,0.02686674722050099,0.026708887420308875
PEBBLES_M,PEBBLES,5,-0.11140570285142572,0.11140570285142572,0.006933644232326273,0.007895553055750439
PEBBLES_M,PEBBLES,10,-0.23111444778111445,0.23111444778111445,0.005219850050274626,0.0063429207063639735
PEBBLES_M,PEBBLES,25,-0.5934168755221387,0.5934168755221387,0.003734113460849891,0.005476016326245499
PEBBLES_M,PEBBLES,50,-1.1619765494137353,1.1619765494137353,0.0016381829300936724,0.00345571659477321
PEBBLES_M,PEBBLES,100,-1.907037037037037,1.907037037037037,0.0010019841372208513,0.002531223493748614
PEBBLES_S,PEBBLES,1,0.06513984731806514,-0.06513984731806514,0.035306243111763384,0.035794743553226635
PEBBLES_S,PEBBLES,5,0.3316991829247957,-0.3316991829247957,0.015537537895112313,0.015699379754728616
PEBBLES_S,PEBBLES,10,0.6483483483483483,-0.6483483483483483,0.0115970648116837,0.012253447627131734
PEBBLES_S,PEBBLES,25,1.6082873851294903,-1.6082873851294903,0.0011483509125573325,0.0018734587439325644
PEBBLES_S,PEBBLES,50,3.402680067001675,-3.402680067001675,-0.0013630211394355946,-0.0007542463474079339
PEBBLES_S,PEBBLES,100,7.428030303030303,-7.428030303030303,-0.006760812270667257,-0.006523874827089957
PEBBLES_XL,PEBBLES,1,-0.20455378871220456,0.20455378871220456,0.023992540134398773,0.024451696063970185
PEBBLES_XL,PEBBLES,5,-1.0340670335167583,1.0340670335167583,0.017393127534319257,0.01770759124928122
PEBBLES_XL,PEBBLES,10,-2.0314647981314646,2.0314647981314646,0.010507663522019066,0.01051635599104225
PEBBLES_XL,PEBBLES,25,-4.861620718462824,4.861620718462824,0.008089613101051663,0.008019651298096809
PEBBLES_XL,PEBBLES,50,-9.597336683417085,9.597336683417085,0.004663364414875065,0.004351086183470824
PEBBLES_XL,PEBBLES,100,-20.683367003367003,20.683367003367003,0.004410380351591701,0.0037057694460108565
PEBBLES_XS,PEBBLES,1,0.13262992965963263,-0.13262992965963263,0.012201114918126353,0.017396559746784352
PEBBLES_XS,PEBBLES,5,0.668450892112723,-0.668450892112723,0.001709189787138713,0.0021171271008173253
PEBBLES_XS,PEBBLES,10,1.323656990323657,-1.323656990323657,0.00011992532895481304,0.0006240247038943825
PEBBLES_XS,PEBBLES,25,3.1541019214703425,-3.1541019214703425,-0.004267973981657601,-0.0029967511379938396
PEBBLES_XS,PEBBLES,50,6.044371859296483,-6.044371859296483,0.005925257451756084,0.006608906928749544
PEBBLES_XS,PEBBLES,100,12.32087542087542,-12.32087542087542,0.004762289371001447,0.005704532727505367
ROBOT_DISHES,ROBOT,1,-0.04055405540554055,0.04055405540554055,-0.000498230108397677,0.0017168915217577831
ROBOT_DISHES,ROBOT,5,-0.20365182591295647,0.20365182591295647,0.0012501533996585427,0.0029168886482105545
ROBOT_DISHES,ROBOT,10,-0.41765098431765096,0.41765098431765096,0.006235076539098202,0.007941406290966915
ROBOT_DISHES,ROBOT,25,-1.0482873851294905,1.0482873851294905,-0.002361500417001809,-0.0017386633566821384
ROBOT_DISHES,ROBOT,50,-2.187169179229481,2.187169179229481,-0.0006869560865900824,0.00017607435744421815
ROBOT_DISHES,ROBOT,100,-4.552845117845118,4.552845117845118,0.003638099676841281,0.003647588199274139
ROBOT_IRONING,ROBOT,1,0.07200720072007201,-0.07200720072007201,0.02487412019228441,0.026152374857660712
ROBOT_IRONING,ROBOT,5,0.3581790895447724,-0.3581790895447724,0.017171242887581338,0.018210481898242252
ROBOT_IRONING,ROBOT,10,0.7227227227227228,-0.7227227227227228,0.003911649246047271,0.005234815712572181
ROBOT_IRONING,ROBOT,25,1.8342021720969088,-1.8342021720969088,0.0018176047373733941,0.002703678975227283
ROBOT_IRONING,ROBOT,50,3.8237520938023453,-3.8237520938023453,-0.001180912290638473,-4.576433852519467e-05
ROBOT_IRONING,ROBOT,100,7.916279461279461,-7.916279461279461,-0.006904047308813063,-0.005683305270964581
ROBOT_LAUNDRY,ROBOT,1,0.023952395239523954,-0.023952395239523954,0.023234653634865158,0.024679465998871473
ROBOT_LAUNDRY,ROBOT,5,0.11844255461063866,-0.11844255461063866,0.013510266395325298,0.014141605066344064
ROBOT_LAUNDRY,ROBOT,10,0.23803803803803802,-0.23803803803803802,0.009468658056368413,0.008894241285069064
ROBOT_LAUNDRY,ROBOT,25,0.6362740183792815,-0.6362740183792815,0.0004954673697724529,0.0015587337576732588
ROBOT_LAUNDRY,ROBOT,50,1.3611557788944724,-1.3611557788944724,0.00371064661308263,0.004203671215024949
ROBOT_LAUNDRY,ROBOT,100,2.919040404040404,-2.919040404040404,0.00399737907223935,0.004251565799062666
ROBOT_MOPPING,ROBOT,1,-0.05302196886355302,0.05302196886355302,0.009739670659554361,0.012741359069103285
ROBOT_MOPPING,ROBOT,5,-0.26698349174587294,0.26698349174587294,0.011206229008151318,0.011036933349194025
ROBOT_MOPPING,ROBOT,10,-0.5300967634300968,0.5300967634300968,0.007285445474020274,0.006072238932497636
ROBOT_MOPPING,ROBOT,25,-1.291812865497076,1.291812865497076,0.010567524677163095,0.011010205409568432
ROBOT_MOPPING,ROBOT,50,-2.6529313232830822,2.6529313232830822,0.006247947866874222,0.006779790663682961
ROBOT_MOPPING,ROBOT,100,-5.234343434343434,5.234343434343434,0.004034422766934223,0.005023963628596607
ROBOT_VACUUMING,ROBOT,1,0.05705570557055706,-0.05705570557055706,0.02247177234940682,0.026505966365528193
ROBOT_VACUUMING,ROBOT,5,0.28129064532266135,-0.28129064532266135,0.01922467534806547,0.02217689347698939
ROBOT_VACUUMING,ROBOT,10,0.5608942275608942,-0.5608942275608942,0.010667796939873263,0.012977229447116958
ROBOT_VACUUMING,ROBOT,25,1.4317460317460318,-1.4317460317460318,0.009412045817789717,0.01052239292661085
ROBOT_VACUUMING,ROBOT,50,2.9099497487437187,-2.9099497487437187,0.004424209448954922,0.0054852920296489536
ROBOT_VACUUMING,ROBOT,100,5.802255892255892,-5.802255892255892,0.005921131345061549,0.006071444668207283
SLEEP_POD_COTTON,SLEEP_POD,1,-0.047154715471547155,0.047154715471547155,0.04911680580279598,0.04881816246316758
SLEEP_POD_COTTON,SLEEP_POD,5,-0.22743038185759545,0.22743038185759545,0.02601169312608886,0.026385891914578737
SLEEP_POD_COTTON,SLEEP_POD,10,-0.4561561561561562,0.4561561561561562,0.0166001374862665,0.01772714324172055
SLEEP_POD_COTTON,SLEEP_POD,25,-1.104812030075188,1.104812030075188,0.013181596691409114,0.014097217531827928
SLEEP_POD_COTTON,SLEEP_POD,50,-2.1373031825795645,2.1373031825795645,0.011166344824041073,0.010758125178642157
SLEEP_POD_COTTON,SLEEP_POD,100,-4.431649831649832,4.431649831649832,0.006182439173648016,0.004676888745158229
SLEEP_POD_LAMB_WOOL,SLEEP_POD,1,-0.027202720272027203,0.027202720272027203,0.031140683907536125,0.031719701099386835
SLEEP_POD_LAMB_WOOL,SLEEP_POD,5,-0.1417542104385526,0.1417542104385526,0.01679870033711451,0.017668879146385173
SLEEP_POD_LAMB_WOOL,SLEEP_POD,10,-0.2829329329329329,0.2829329329329329,0.016965409650298465,0.016825635078713368
SLEEP_POD_LAMB_WOOL,SLEEP_POD,25,-0.707936507936508,0.707936507936508,0.012179637127543446,0.011846387683070371
SLEEP_POD_LAMB_WOOL,SLEEP_POD,50,-1.4104020100502512,1.4104020100502512,0.0161356711963895,0.015692461971943666
SLEEP_POD_LAMB_WOOL,SLEEP_POD,100,-3.083989898989899,3.083989898989899,0.009818578381574081,0.008998894321195617
SLEEP_POD_NYLON,SLEEP_POD,1,-0.0242024202420242,0.0242024202420242,0.01702532048304254,0.029577215289879617
SLEEP_POD_NYLON,SLEEP_POD,5,-0.12349508087377022,0.12349508087377022,0.008399818118001815,0.014300731025797353
SLEEP_POD_NYLON,SLEEP_POD,10,-0.2501167834501168,0.2501167834501168,0.00906796623553247,0.013809102426272087
SLEEP_POD_NYLON,SLEEP_POD,25,-0.6632581453634085,0.6632581453634085,0.005499037056607007,0.008107772244576924
SLEEP_POD_NYLON,SLEEP_POD,50,-1.3384589614740368,1.3384589614740368,0.00792027665504842,0.00873597977669372
SLEEP_POD_NYLON,SLEEP_POD,100,-2.665622895622896,2.665622895622896,0.003739606131650753,0.007274529231743465
SLEEP_POD_POLYESTER,SLEEP_POD,1,-0.06557322398906558,0.06557322398906558,0.03571574851654217,0.037077426054268094
SLEEP_POD_POLYESTER,SLEEP_POD,5,-0.32604635651158914,0.32604635651158914,0.01965451323404581,0.01836810053495859
SLEEP_POD_POLYESTER,SLEEP_POD,10,-0.6495829162495829,0.6495829162495829,0.013601668475519562,0.011969560850017309
SLEEP_POD_POLYESTER,SLEEP_POD,25,-1.6423057644110275,1.6423057644110275,0.0007280384400457782,-0.0007872165568395239
SLEEP_POD_POLYESTER,SLEEP_POD,50,-3.4097319932998325,3.4097319932998325,0.003017895504532384,0.002224513080382396
SLEEP_POD_POLYESTER,SLEEP_POD,100,-7.113198653198653,7.113198653198653,0.0033802587566257153,0.0023172434128558295
SLEEP_POD_SUEDE,SLEEP_POD,1,-0.06030603060306031,0.06030603060306031,0.03695691359214605,0.038397060532529705
SLEEP_POD_SUEDE,SLEEP_POD,5,-0.2952309488077372,0.2952309488077372,0.020369280825002074,0.020306834873117977
SLEEP_POD_SUEDE,SLEEP_POD,10,-0.5857023690357024,0.5857023690357024,0.01627143577084097,0.016408427855117345
SLEEP_POD_SUEDE,SLEEP_POD,25,-1.5267836257309941,1.5267836257309941,0.015135081760013,0.014349327953351278
SLEEP_POD_SUEDE,SLEEP_POD,50,-3.1574371859296484,3.1574371859296484,0.00668970070341322,0.005876506671881897
SLEEP_POD_SUEDE,SLEEP_POD,100,-6.5742929292929295,6.5742929292929295,-0.0021294294090249215,-0.002777824237010467
SNACKPACK_CHOCOLATE,SNACKPACK,1,0.011367803447011368,-0.011367803447011368,0.1168294943228866,0.11780316553948886
SNACKPACK_CHOCOLATE,SNACKPACK,5,0.05621143905285976,-0.05621143905285976,0.053543071932885766,0.054261833366670925
SNACKPACK_CHOCOLATE,SNACKPACK,10,0.10999332665999333,-0.10999332665999333,0.040191301713039695,0.04062482249374207
SNACKPACK_CHOCOLATE,SNACKPACK,25,0.27986633249791143,-0.27986633249791143,0.018947719320405006,0.019736066481822506
SNACKPACK_CHOCOLATE,SNACKPACK,50,0.5504187604690117,-0.5504187604690117,0.013419217326440025,0.014054837088697668
SNACKPACK_CHOCOLATE,SNACKPACK,100,1.18496632996633,-1.18496632996633,0.016663877197068386,0.01734051974421512
SNACKPACK_PISTACHIO,SNACKPACK,1,0.02981964863152982,-0.02981964863152982,0.13176059383770244,0.13238937756546676
SNACKPACK_PISTACHIO,SNACKPACK,5,0.1463898615974654,-0.1463898615974654,0.06119298960214419,0.061517033935215376
SNACKPACK_PISTACHIO,SNACKPACK,10,0.28411745078411743,-0.28411745078411743,0.04146344435067477,0.04231613696707417
SNACKPACK_PISTACHIO,SNACKPACK,25,0.7224227234753551,-0.7224227234753551,0.02763859960260511,0.02843548697373492
